iris_code,iris_name,iris_commune,arrondissement,iris_surface_m2,score_health,score_edu,score_sport,score_vibrance,score_noise,score_env,score_senior,score_actifs,score_jeune_adult,score_junior
751187107,Goutte d'Or 7,Paris 18e Arrondissement,18,40205.42999995491,0.0,0.4738133878943896,0.0,0.3952139988083502,0.6040609137055866,0.0,-4.45,6.6,18.85,13.04
751187108,Goutte d'Or 8,Paris 18e Arrondissement,18,41583.12000000265,0.0,0.15270516017098726,0.0,0.33966237078016004,0.6040609137055866,0.0,-7.32,2.28,14.24,5.4
751187109,Goutte d'Or 9,Paris 18e Arrondissement,18,46824.1400002117,0.1207154489821987,0.0,0.0,0.2073802534858385,0.6040609137055866,0.0,-7.0,0.52,8.9,1.37
751186901,Grandes Carrières 1,Paris 18e Arrondissement,18,48867.999999861044,0.11566663426673811,0.12994100433878705,0.0,0.6232166611673984,0.6040609137055866,0.0,0.95,10.04,25.86,10.61
751186910,Grandes Carrières 10,Paris 18e Arrondissement,18,44198.330000135655,0.0,0.43100884128361633,0.17542060655181133,0.42941491533342285,0.6040609137055866,0.0,-2.04,11.24,25.23,16.37
751186911,Grandes Carrières 11,Paris 18e Arrondissement,18,89399.4300003057,0.06322632127868776,0.07102905465938737,0.0433632398840485,0.07405783964933675,0.6040609137055866,0.7317962206254934,-1.51,9.48,16.47,20.32
751186912,Grandes Carrières 12,Paris 18e Arrondissement,18,42319.54999987682,0.0,0.0,0.0,0.4067598661725477,0.6040609137055866,0.0,-7.04,2.09,15.64,3.24
751186913,Grandes Carrières 13,Paris 18e Arrondissement,18,35774.26500026634,0.3160035340090874,0.17750069777708954,0.0,0.271435402584176,0.6040609137055866,0.0,0.92,7.48,14.24,8.17
751186914,Grandes Carrières 14,Paris 18e Arrondissement,18,49990.259999956295,0.3392099030892714,0.25404776850591854,0.15509616987804614,0.1589284469025094,0.6040609137055866,0.26173964688463014,4.97,14.27,19.48,18.4
751186915,Grandes Carrières 15,Paris 18e Arrondissement,18,35783.93000018425,0.15795909178510525,0.0,0.8666793006984975,0.12334640440873236,0.6040609137055866,0.0,2.81,21.25,32.63,18.68
751186916,Grandes Carrières 16,Paris 18e Arrondissement,18,51660.68500018692,0.2188278023533925,0.1229166241211632,0.0,0.08543864838649597,0.6040609137055866,0.0,-5.55,1.27,5.91,3.06
751186917,Grandes Carrières 17,Paris 18e Arrondissement,18,46530.64500024023,0.6073843467355442,0.40940483416748286,0.0,0.18023081975579852,0.6040609137055866,0.0,9.24,13.81,14.75,14.68
751186918,Grandes Carrières 18,Paris 18e Arrondissement,18,71381.70500012067,0.0,0.08895776585889976,0.48877846721852813,0.24115275047581497,0.6040609137055866,0.5499069964791662,2.79,20.14,33.46,27.26
751186919,Grandes Carrières 19,Paris 18e Arrondissement,18,68791.53000015682,0.0,0.1846145012327917,0.0,0.2823138843540231,0.6040609137055866,0.0,-8.15,1.45,12.28,5.16
751186902,Grandes Carrières 2,Paris 18e Arrondissement,18,50721.15000006961,0.0,0.0,0.0,0.5047233902732202,0.6040609137055866,0.0,-5.31,4.05,19.41,4.79
751186920,Grandes Carrières 20,Paris 18e Arrondissement,18,37882.09000031096,0.0,0.6704970079483644,0.0,0.19807493387694425,0.6040609137055866,0.0,-6.77,4.63,12.78,14.06
751186921,Grandes Carrières 21,Paris 18e Arrondissement,18,29731.88000001002,0.0,0.0,0.0,0.2078357218443305,0.6040609137055866,0.0,-10.55,-1.88,7.99,0.1
751186922,Grandes Carrières 22,Paris 18e Arrondissement,18,80132.08000044707,0.0,0.4754617875867713,0.5321606304786689,0.038557259099954846,0.6040609137055866,0.16328582759846508,-2.55,15.24,24.03,22.94
751186923,Grandes Carrières 23,Paris 18e Arrondissement,18,68577.25499984375,0.16484757470516326,0.0,0.11305932057529255,0.2252695424162565,0.6040609137055866,0.0,-4.06,4.59,13.41,4.49
751186924,Grandes Carrières 24,Paris 18e Arrondissement,18,76254.26500021141,0.07412565163817673,0.0,0.0,0.1504955776955305,0.6040609137055866,0.17158952355023205,-7.36,1.03,9.0,4.49
751186925,Grandes Carrières 25,Paris 18e Arrondissement,18,82637.64999974413,0.136799560087887,0.07684096776746979,0.09382282600273512,0.06943523722534718,0.6040609137055866,0.31667001663527283,-3.68,5.95,12.07,11.28
751186926,Grandes Carrières 26,Paris 18e Arrondissement,18,174782.05999997846,0.06467937365346972,0.14532285521776256,0.3326985271200834,0.017677291197940613,0.6040609137055866,0.22458425653172343,-4.59,8.75,15.99,13.75
751186927,Grandes Carrières 27,Paris 18e Arrondissement,18,43654.330000281974,0.0,0.0,0.1776066167354037,0.15166258768974303,0.6040609137055866,0.2997281827478488,-5.92,5.93,15.91,10.84
751186928,Grandes Carrières 28,Paris 18e Arrondissement,18,45867.43000010391,0.12323335062195724,0.0,0.0,0.09622991959929948,0.6040609137055866,0.0,-8.89,-1.65,4.65,-0.36
751186929,Grandes Carrières 29,Paris 18e Arrondissement,18,134336.69500007716,0.08415268937988445,0.0,0.05771541318026667,0.009856917578180618,0.6040609137055866,0.0974002896234115,-9.74,-1.26,4.3,1.64
751186903,Grandes Carrières 3,Paris 18e Arrondissement,18,60663.87499995197,0.09317566811113467,0.0,0.1917112414235092,0.42199992642428374,0.6040609137055866,0.0,-1.77,9.06,22.85,8.5
751186904,Grandes Carrières 4,Paris 18e Arrondissement,18,183925.90500014875,0.06146384962277406,0.10357361569058998,0.1053861588610186,0.11038993047342333,0.6040609137055866,0.21341908851907782,-6.1,4.27,12.04,9.23
751186905,Grandes Carrières 5,Paris 18e Arrondissement,18,50212.56000015833,0.11256938668956655,0.0,0.0,0.21975672526567946,0.6040609137055866,0.0,-7.02,0.61,9.32,1.48
751186906,Grandes Carrières 6,Paris 18e Arrondissement,18,41181.08000023352,0.0,0.0,0.0,0.11789882662675708,0.6040609137055866,0.0,-12.13,-3.68,4.53,-1.32
751186907,Grandes Carrières 7,Paris 18e Arrondissement,18,71985.17000022027,0.23556506499798177,0.08821201644714263,0.0,0.15942074823077831,0.6040609137055866,0.0,-3.95,2.74,8.62,3.67
751186908,Grandes Carrières 8,Paris 18e Arrondissement,18,42298.49000029336,0.935418252118262,0.1501225457449131,0.0916498184349742,0.5739213162475154,0.6040609137055866,0.0,25.39,27.94,33.24,20.82
751186909,Grandes Carrières 9,Paris 18e Arrondissement,18,43116.63000047805,0.0,0.0,0.0,0.1945016642549838,0.6040609137055866,0.3034660408272711,-7.21,2.4,12.15,7.88
751197501,Amérique 1,Paris 19e Arrondissement,19,54174.55500032579,0.20867350302358345,0.46885162231395183,0.28623392872001596,0.07332662337510586,0.5126903553299521,0.0,1.49,12.36,16.84,16.55
751197510,Amérique 10,Paris 19e Arrondissement,19,52854.51000005069,0.0,0.36042091772321977,0.2933826406561514,0.04175442267019657,0.5126903553299521,0.49511131595191643,0.07,14.07,21.02,24.75
751197511,Amérique 11,Paris 19e Arrondissement,19,42648.07500003299,0.0,0.14889199571152686,0.0,0.04139759275074509,0.5126903553299521,0.0,-10.46,-2.81,2.74,1.09
751197512,Amérique 12,Paris 19e Arrondissement,19,37132.22000010287,0.0,0.0,0.0,0.0713205798272918,0.5126903553299521,0.0,-10.8,-3.7,2.74,-1.57
751197513,Amérique 13,Paris 19e Arrondissement,19,113334.40500034356,0.09974724062501145,0.11205700510785828,0.0,0.04283960383641162,0.5126903553299521,0.3463493631969855,-3.64,4.04,8.61,10.5
751197514,Amérique 14,Paris 19e Arrondissement,19,155986.26000109006,0.0362365062364556,0.20354219018923253,0.04970500515331758,0.025466583986276013,0.5126903553299521,0.0,-8.77,-0.61,4.35,3.42
751197515,Amérique 15,Paris 19e Arrondissement,19,41940.9750000213,0.0,0.0,0.0,0.08419106329567694,0.5126903553299521,0.0,-10.58,-3.44,3.24,-1.37
751197516,Amérique 16,Paris 19e Arrondissement,19,44409.94999978298,0.1272777177942895,0.5719400269570959,0.0,0.06957164713787442,0.5126903553299521,0.0,-3.73,4.53,8.05,11.78
751197517,Amérique 17,Paris 19e Arrondissement,19,62480.68500018879,0.0,0.10163071995754532,0.0,0.05651434968900434,0.5126903553299521,0.0,-10.47,-2.98,2.96,0.33
751197518,Amérique 18,Paris 19e Arrondissement,19,69642.28500018302,0.0,0.0,0.0,0.08239196676936096,0.5126903553299521,0.0,-10.61,-3.48,3.17,-1.4
751197519,Amérique 19,Paris 19e Arrondissement,19,300606.970001222,0.037606560375548895,0.06337135496210194,0.16764892734057726,0.008809813893108108,0.5126903553299521,0.21763355986067492,-5.9,3.89,9.62,8.43
751197502,Amérique 2,Paris 19e Arrondissement,19,49316.11000010891,0.0,0.0,0.0,0.05370033160920538,0.5126903553299521,0.26531762136207654,-7.99,-0.07,6.15,5.13
751197520,Amérique 20,Paris 19e Arrondissement,19,85710.88499968749,0.13189449819241733,0.2963430840800648,0.045229365308905554,0.08239455889230574,0.5126903553299521,0.15265777503180747,-2.66,5.54,10.2,11.2
751197521,Amérique 21,Paris 19e Arrondissement,19,66007.62000043466,0.08563249338930361,0.0,0.0,0.3009074703039352,0.5126903553299521,0.0,-4.23,2.6,12.23,2.95
751197522,Amérique 22,Paris 19e Arrondissement,19,96199.36500031875,0.1762713428507191,0.1320166094649117,0.24178843146756407,0.12846959523216436,0.5126903553299521,0.1360137148516111,0.61,10.37,16.84,12.63
751197523,Amérique 23,Paris 19e Arrondissement,19,54097.31000022304,0.10448573290072243,0.3521408180915248,0.14332131962141834,0.07343132571668479,0.5126903553299521,0.24186845889389816,-1.09,9.16,14.47,16.36
751197524,Amérique 24,Paris 19e Arrondissement,19,46566.06500018375,0.0,0.5454578994368309,0.08325051576905115,0.16113649439570285,0.5126903553299521,0.0,-5.03,5.63,12.95,13.08
751197525,Amérique 25,Paris 19e Arrondissement,19,140770.9800002323,0.040153141530460026,0.0,0.0,0.0,0.5126903553299521,0.1858967380924367,-8.7,-1.54,3.17,2.62
751197503,Amérique 3,Paris 19e Arrondissement,19,45679.614999933714,0.0,0.0,0.0,0.11595069094543556,0.5126903553299521,0.0,-10.02,-2.81,4.46,-0.87
751197504,Amérique 4,Paris 19e Arrondissement,19,55251.32000026719,0.2046067707813515,0.2298572052207651,0.14032783030637863,0.039943109966559635,0.5126903553299521,0.23681665885984512,0.45,9.12,12.84,14.11
751197505,Amérique 5,Paris 19e Arrondissement,19,51297.09000027543,0.22037885904641122,0.0,0.0,0.15487963122280493,0.5126903553299521,0.7652149273958323,6.15,13.86,19.42,22.2
751197506,Amérique 6,Paris 19e Arrondissement,19,50912.485000139786,0.3330654799102047,0.0,0.0,0.23407444309653752,0.5126903553299521,0.0,1.86,6.22,11.56,4.5
751197507,Amérique 7,Paris 19e Arrondissement,19,42531.61500005933,0.13289871742051176,0.29859938307073125,0.0,0.10377736893203653,0.5126903553299521,0.0,-4.57,2.59,7.31,6.63
751197508,Amérique 8,Paris 19e Arrondissement,19,47826.64000008183,0.0,0.0,0.0,0.027686363297498698,0.5126903553299521,0.0,-11.57,-4.57,1.06,-2.26
751197509,Amérique 9,Paris 19e Arrondissement,19,30092.379999952405,0.0,0.0,0.1288249360338594,0.014667564018344436,0.5126903553299521,0.43480884529838143,-5.17,4.91,11.22,11.69
751197388,Bassin de la Villette,Paris 19e Arrondissement,19,140305.46499990858,0.040286364350344925,0.0,0.02763006365149771,0.03775036789455953,0.5126903553299521,0.18651351891486107,-7.69,-0.08,5.48,3.81
751197617,Buttes Chaumont,Paris 19e Arrondissement,19,280109.5400010417,0.0,0.0,0.0,0.007878737548746255,0.5126903553299521,0.04671184351668548,-11.37,-4.27,1.02,-1.34
751197488,Canal Saint-Denis,Paris 19e Arrondissement,19,105199.31500053739,0.0,0.0,0.03685051493520329,0.0,0.5126903553299521,0.0,-11.63,-4.21,1.13,-1.92
751197601,Combat 1,Paris 19e Arrondissement,19,62587.34499972047,0.09031214031137012,0.0,0.1238796414392645,0.1480973527863826,0.5126903553299521,0.20905876419774397,-2.88,5.87,13.42,8.7
751197610,Combat 10,Paris 19e Arrondissement,19,41261.19000005058,0.13699064625436047,0.46168981069150006,0.0,0.11766992205615481,0.5126903553299521,0.0,-3.24,4.58,9.13,10.32
751197611,Combat 11,Paris 19e Arrondissement,19,53755.03499999635,0.10515102600772688,0.3543830080294927,0.0,0.18064172077091853,0.5126903553299521,0.0,-3.7,4.13,10.48,8.72
751197612,Combat 12,Paris 19e Arrondissement,19,80605.72000053403,0.0,0.3151119796445076,0.8175974581676235,0.05475813752556585,0.5126903553299521,0.0,0.38,19.56,29.69,22.01
751197613,Combat 13,Paris 19e Arrondissement,19,110908.50500043336,0.10192901046333279,0.6870481573962224,0.6641179559955379,0.11939081951702216,0.5126903553299521,0.0,4.9,22.77,31.1,28.71
751197614,Combat 14,Paris 19e Arrondissement,19,58071.60500002418,0.0,0.0,0.0,0.16721428695652976,0.5126903553299521,0.0,-9.11,-1.78,6.43,-0.06
751197615,Combat 15,Paris 19e Arrondissement,19,59060.95500012964,0.1914089294126205,0.0,0.0656381009855318,0.32135311958374657,0.5126903553299521,0.6646235063434391,7.83,16.74,26.08,23.26
751197616,Combat 16,Paris 19e Arrondissement,19,27942.924999961357,0.20228365796847328,0.0,0.0,0.06318335107928179,0.5126903553299521,0.0,-5.0,0.18,3.99,0.43
751197602,Combat 2,Paris 19e Arrondissement,19,127156.7950003757,0.04445218270336387,0.399504061107613,0.030487155079592914,0.0728944144303044,0.5126903553299521,0.0,-6.76,1.98,7.16,7.97
751197603,Combat 3,Paris 19e Arrondissement,19,54353.06500039488,0.1039940817190313,0.11682794705254719,0.0,0.16241288696799083,0.5126903553299521,0.0,-5.45,1.37,7.95,3.42
751197604,Combat 4,Paris 19e Arrondissement,19,61349.28999988415,0.27640403417911885,0.0,0.18956937864844622,0.2590046072924624,0.5126903553299521,0.0,2.87,10.32,17.92,8.29
751197605,Combat 5,Paris 19e Arrondissement,19,53702.510000027374,0.0,0.472972827527544,0.0,0.271227602466682,0.5126903553299521,0.0,-4.49,5.03,14.07,11.54
751197606,Combat 6,Paris 19e Arrondissement,19,44066.865000161924,0.0,0.0,0.0,0.15024278790153137,0.5126903553299521,0.8907667699990457,1.07,11.24,19.48,23.12
751197607,Combat 7,Paris 19e Arrondissement,19,38858.28000010102,0.0,0.32682645757832207,0.299291342431295,0.011358760864158223,0.5126903553299521,0.33672187755158994,-2.46,10.9,17.34,19.52
751197608,Combat 8,Paris 19e Arrondissement,19,64120.43000024273,0.0,0.09903172826485647,0.0,0.10325458908618801,0.5126903553299521,0.0,-9.66,-2.07,4.73,1.02
751197609,Combat 9,Paris 19e Arrondissement,19,79237.76000014078,0.14266927998269618,0.0,0.04892426197552241,0.03899243707532946,0.5126903553299521,0.16512875931924584,-4.66,2.21,6.64,4.79
751197401,Pont de Flandre 1,Paris 19e Arrondissement,19,608913.0600025122,0.0,0.0,0.13369663560882364,0.013047633404369607,0.5126903553299521,0.08595271712520293,-9.25,-0.23,5.94,2.58
751197410,Pont de Flandre 10,Paris 19e Arrondissement,19,262266.98000142444,0.0,0.04842361016987575,0.04434392307311508,0.011780641889340268,0.5126903553299521,0.24944872968736567,-8.11,0.44,6.03,6.01
751197411,Pont de Flandre 11,Paris 19e Arrondissement,19,140914.83000083928,0.0,0.045062375620592725,0.0,0.021925821226744874,0.5126903553299521,0.09285348461891117,-10.32,-2.84,2.62,1.04
751197412,Pont de Flandre 12,Paris 19e Arrondissement,19,484369.22000017826,0.0,0.0,0.024010499234028735,0.015491266088149208,0.5126903553299521,0.0,-11.51,-4.22,1.33,-1.95
751197413,Pont de Flandre 13,Paris 19e Arrondissement,19,284419.1700000767,0.0,0.0669781541097396,0.05452021997813175,0.034141165739628845,0.5126903553299521,0.18401618990809773,-8.26,0.35,6.34,5.24
751197402,Pont de Flandre 2,Paris 19e Arrondissement,19,94565.45000051612,0.059772327877676626,0.06714880540382488,0.0,0.13068931076957535,0.5126903553299521,0.41509133621173483,-2.72,5.58,12.39,12.33
751197403,Pont de Flandre 3,Paris 19e Arrondissement,19,46925.56000013544,0.0,0.13531979160166574,0.3304509464427719,0.07524801581268302,0.5126903553299521,0.27883381679454966,-2.77,10.18,18.39,15.63
751197404,Pont de Flandre 4,Paris 19e Arrondissement,19,35756.895000178694,0.0,0.0,0.0,0.20984742863983422,0.5126903553299521,0.0,-8.36,-0.93,8.07,0.62
751197405,Pont de Flandre 5,Paris 19e Arrondissement,19,67848.09999992428,0.33323834172731104,0.18718157177627304,0.22854870975634012,0.1756469462384627,0.5126903553299521,0.0,4.63,12.64,17.79,12.33
751197406,Pont de Flandre 6,Paris 19e Arrondissement,19,66793.4299999464,0.0,0.09506858683578437,0.17411812487861017,0.05286530847288469,0.5126903553299521,0.0,-8.52,1.23,8.12,3.8
751197407,Pont de Flandre 7,Paris 19e Arrondissement,19,61958.61000040891,0.09122859733769981,0.10248707968057838,0.0,0.07123818789845941,0.5126903553299521,0.4223604435274793,-2.55,5.48,10.73,12.66
751197408,Pont de Flandre 8,Paris 19e Arrondissement,19,56703.36000042769,0.0,0.4479422030695813,0.2051015457587285,0.05448836490063805,0.5126903553299521,0.23075233989592014,-3.34,9.03,15.4,17.98
751197409,Pont de Flandre 9,Paris 19e Arrondissement,19,49270.53500030449,0.0,0.0,0.3934043874880292,0.0716666721984524,0.5126903553299521,0.2655630388421508,-3.05,10.12,18.95,13.7
751197301,Villette 1,Paris 19e Arrondissement,19,99806.99500032632,0.056633275887250235,0.06362236434419279,0.2718901866559001,0.2874530403133911,0.5126903553299521,0.0,-1.75,9.19,20.35,9.5
751197310,Villette 10,Paris 19e Arrondissement,19,75962.01999991602,0.0,0.08359384071167154,0.3062042527519471,0.05229504416848364,0.5126903553299521,0.17224967161318086,-5.02,6.99,14.73,10.87
751197311,Villette 11,Paris 19e Arrondissement,19,48612.180000202614,0.0,0.0,0.0,0.20883210612179148,0.5126903553299521,0.26915956042302314,-5.21,3.09,12.17,7.68
751197312,Villette 12,Paris 19e Arrondissement,19,44362.990000063015,0.0,0.4294090862676818,0.0,0.12934125566084015,0.5126903553299521,0.2949402869382976,-3.78,6.18,12.82,16.15
751197313,Villette 13,Paris 19e Arrondissement,19,52290.20000040981,0.10809668127654105,0.3643105400224147,0.0,0.06752805077971635,0.5126903553299521,0.25022725099458154,-2.61,5.78,10.08,13.76
751197314,Villette 14,Paris 19e Arrondissement,19,89597.31500023516,0.12617335872879784,0.21261653878779033,0.04326746765335863,0.19212511551699019,0.5126903553299521,0.14603599449408802,-1.48,6.64,13.57,10.89
751197315,Villette 15,Paris 19e Arrondissement,19,48470.17500023782,0.11661598257697958,0.1310075113196648,0.07998008937622852,0.1365938672941094,0.5126903553299521,0.0,-4.51,3.25,9.62,5.13
