code_iris,nom_com,nom_iris,surface_m2,nb_arbres_alignement,nb_initiatives,ratio_parcs_pct,ratio_canopee_pct,score_parcs,score_rues,score_initiatives,IMVU_Global
751031101,Paris 3e Arrondissement,Les Archives 1,76920.47000032711,0,0,0.9865460318591679,0.0,4.5,0.0,0.0,2.2
751051702,Paris 5e Arrondissement,Saint-Victor 2,48481.21499999673,0,0,21.568586493998627,0.0,97.5,0.0,0.0,48.8
751062309,Paris 6e Arrondissement,Notre-Dame des Champs 9,80911.95499998756,3,0,0.006461806936956799,0.01888333378772556,0.0,4.8,0.0,1.4
751072503,Paris 7e Arrondissement,Saint-Thomas d'Aquin 3,186399.99000033844,0,1,4.461416465234254,0.0,20.2,0.0,50.0,20.1
751135029,Paris 13e Arrondissement,Gare 29,115097.14999998441,19,0,6.001493925288176,0.11460545880986692,27.1,28.9,0.0,22.2
751135104,Paris 13e Arrondissement,Maison Blanche 4,49549.32999975434,5,0,2.1576371738781064,0.061542884831254696,9.7,15.5,0.0,9.5
751135206,Paris 13e Arrondissement,Croulebarbe 6,121811.28000039895,11,0,2.2421095488521012,0.06454454947615591,10.1,16.3,0.0,9.9
751145512,Paris 14e Arrondissement,Petit Montrouge 12,62365.90500018219,6,0,0.019804354455294305,0.07860019424421176,0.1,19.9,0.0,6.0
751187008,Paris 18e Arrondissement,Clignancourt 8,50090.01000013929,2,0,6.199647431211323,0.020335225243223103,28.0,5.1,0.0,15.5
751187017,Paris 18e Arrondissement,Clignancourt 17,76503.48000002955,8,0,0.0,0.05325727069083586,0.0,13.5,0.0,4.0
751187204,Paris 18e Arrondissement,Chapelle 4,50402.24000008514,0,0,0.0009908785870149698,0.0,0.0,0.0,0.0,0.0
751197304,Paris 19e Arrondissement,Villette 4,63130.860000210654,13,0,0.508528022253064,0.14319463995246529,2.3,36.2,0.0,12.0
751197307,Paris 19e Arrondissement,Villette 7,62590.04000032672,5,1,0.47391675022832946,0.04068505291667864,2.1,10.3,50.0,14.1
751207712,Paris 20e Arrondissement,Belleville 12,68749.33000012468,1,0,0.41918813033594293,0.007408011363792803,1.9,1.9,0.0,1.5
751207808,Paris 20e Arrondissement,Saint-Fargeau 8,66209.41500034429,19,0,0.2633943470392426,0.4605702541889032,1.2,100.0,0.0,30.6
751135099,Paris 13e Arrondissement,Seine et Berges 2,210283.1400000987,6,0,0.051667277586297036,0.014531716177354761,0.2,3.7,0.0,1.2
751124701,Paris 12e Arrondissement,Bercy 1,58249.569999951476,5,0,1.137845983322625,0.039891490514755865,5.1,10.1,0.0,5.6
751155717,Paris 15e Arrondissement,Saint-Lambert 17,60533.18999988267,4,0,0.07291970271974349,0.04311917258469515,0.3,10.9,0.0,3.4
751155719,Paris 15e Arrondissement,Saint-Lambert 19,50079.22000029951,5,0,0.223982153243294,0.05084901660718948,1.0,12.8,0.0,4.3
751156020,Paris 15e Arrondissement,Javel 20,75246.595000192,16,0,0.5202095417284439,0.12352251522534637,2.4,31.2,0.0,10.6
751166112,Paris 16e Arrondissement,Auteuil 12,108274.53500017719,8,0,0.0,0.052082218073001264,0.0,13.2,0.0,4.0
751166305,Paris 16e Arrondissement,Porte Dauphine 5,226267.89500052202,26,0,9.861683779455584,0.071498352231401,44.6,18.1,0.0,27.7
751186923,Paris 18e Arrondissement,Grandes Carrières 23,68577.25499984375,5,0,0.0,0.03952807663047082,0.0,10.0,0.0,3.0
751187020,Paris 18e Arrondissement,Clignancourt 20,42131.19000025086,18,0,0.33444878283206286,0.2152931952940159,1.5,54.4,0.0,17.1
751207804,Paris 20e Arrondissement,Saint-Fargeau 4,35497.7750001748,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751197412,Paris 19e Arrondissement,Pont de Flandre 12,484369.22000017826,2,1,0.2853575924588785,0.0011828947246701855,1.3,0.3,50.0,10.7
751072505,Paris 7e Arrondissement,Saint-Thomas d'Aquin 5,102918.83500067813,1,0,0.005429295589183425,0.004948519072244739,0.0,1.2,0.0,0.4
751135005,Paris 13e Arrondissement,Gare 5,60288.61000014248,23,0,3.8303420802557637,0.30200274130834664,17.3,76.3,0.0,31.5
751155728,Paris 15e Arrondissement,Saint-Lambert 28,35148.8550000873,1,0,0.03365342554285056,0.01448968445466574,0.2,3.7,0.0,1.2
751166204,Paris 16e Arrondissement,Muette 4,66388.27000032619,6,0,0.22351964491126233,0.04602883773518088,1.0,11.6,0.0,4.0
751187007,Paris 18e Arrondissement,Clignancourt 7,61272.18000029013,5,0,5.2814621585310455,0.04424074662805087,23.9,11.2,0.0,15.3
751155819,Paris 15e Arrondissement,Necker 19,34993.63500001114,0,0,0.7009513478021411,0.0,3.2,0.0,0.0,1.6
751155999,Paris 15e Arrondissement,Seine et Berges,163340.43500073932,18,0,3.530118406758741,0.0561240376398635,16.0,14.2,0.0,12.3
751051906,Paris 5e Arrondissement,Val de Grâce 6,96431.82000036624,33,0,0.07947569956449126,0.1772572672381859,0.4,44.8,0.0,13.6
751145617,Paris 14e Arrondissement,Plaisance 17,44270.65000001521,5,1,19.371574608427427,0.05752070704788502,87.5,14.5,50.0,58.1
751155912,Paris 15e Arrondissement,Grenelle 12,76066.2649999432,11,0,0.032340150159566546,0.07364965266585521,0.1,18.6,0.0,5.6
751166117,Paris 16e Arrondissement,Auteuil 17,56378.81500048156,14,0,0.010787023566171314,0.13154977358106895,0.0,33.2,0.0,10.0
751186922,Paris 18e Arrondissement,Grandes Carrières 22,80132.08000044707,3,0,0.31046376880971027,0.019909244207117274,1.4,5.0,0.0,2.2
751093304,Paris 9e Arrondissement,Saint-Georges 4,94856.57500033658,5,0,3.2136718049392132,0.019919415015567207,14.5,5.0,0.0,8.8
751093607,Paris 9e Arrondissement,Rochechouart 7,56361.94500035238,0,0,0.8936456072170067,0.0,4.0,0.0,0.0,2.0
751093608,Paris 9e Arrondissement,Rochechouart 8,61305.560000040015,0,0,1.1270878227551386,0.0,5.1,0.0,0.0,2.6
751124704,Paris 12e Arrondissement,Bercy 4,40088.349999776314,8,0,0.414803213185089,0.10163467798438336,1.9,25.7,0.0,8.7
751124804,Paris 12e Arrondissement,Quinze-Vingts 4,81958.90000006063,2,0,0.15492509892042458,0.012428078412318574,0.7,3.1,0.0,1.3
751135025,Paris 13e Arrondissement,Gare 25,56476.3550001808,17,0,6.7155318118325456,0.1719029411259727,30.3,43.4,0.0,28.2
751155907,Paris 15e Arrondissement,Grenelle 7,73577.57500010796,17,0,6.713500440848616,0.11767211550783513,30.3,29.7,0.0,24.1
751166211,Paris 16e Arrondissement,Muette 11,67367.11500001335,13,0,0.0,0.26176522023510296,0.0,66.1,0.0,19.8
751187018,Paris 18e Arrondissement,Clignancourt 18,46978.73500027075,6,0,5.12603509861663,0.1094939606334741,23.2,27.7,0.0,19.9
751187021,Paris 18e Arrondissement,Clignancourt 21,76392.04499999578,13,1,5.821213295531972,0.09505289619652196,26.3,24.0,50.0,30.4
751010205,Paris 1er Arrondissement,Les Halles 5,68569.96500061832,0,0,21.08799913916018,0.0,95.3,0.0,0.0,47.6
751010303,Paris 1er Arrondissement,Palais Royal 3,39143.32999996725,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751166411,Paris 16e Arrondissement,Chaillot 11,35216.899999965266,8,0,0.0,0.11196961884915163,0.0,28.3,0.0,8.5
751207917,Paris 20e Arrondissement,Père Lachaise 17,83098.71500011202,10,0,7.882583455536447,0.07239650876509383,35.6,18.3,0.0,23.3
751156099,Paris 15e Arrondissement,Seine et Berges,279861.70000094274,4,0,2.46154969534388,0.008302894498010428,11.1,2.1,0.0,6.2
751072705,Paris 7e Arrondissement,École Militaire 5,113283.07000050171,23,0,0.4250495849800704,0.12335297766388677,1.9,31.2,0.0,10.3
751072804,Paris 7e Arrondissement,Gros Caillou 4,90614.17000017028,1,0,0.020314412607706736,0.005620487589227027,0.1,1.4,0.0,0.5
751104008,Paris 10e Arrondissement,Hôpital Saint-Louis 8,121103.8100004011,11,2,14.671221256388394,0.06865394430689734,66.3,17.3,100.0,58.3
751114109,Paris 11e Arrondissement,Folie Méricourt 9,58776.69499993655,6,0,0.0,0.040616849014409664,0.0,10.3,0.0,3.1
751145509,Paris 14e Arrondissement,Petit Montrouge 9,26785.7500001319,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751156018,Paris 15e Arrondissement,Javel 18,52591.97000030436,6,0,0.0,0.058103450153069114,0.0,14.7,0.0,4.4
751166216,Paris 16e Arrondissement,Muette 16,54249.5500002055,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751187105,Paris 18e Arrondissement,Goutte d'Or 5,30065.470000174235,1,0,0.0,0.016939559497693324,0.0,4.3,0.0,1.3
751197401,Paris 19e Arrondissement,Pont de Flandre 1,608913.0600025122,31,2,3.2775049201618343,0.025301146425126615,14.8,6.4,100.0,29.3
751197406,Paris 19e Arrondissement,Pont de Flandre 6,66793.4299999464,2,0,0.0,0.02907007928358645,0.0,7.3,0.0,2.2
751197515,Paris 19e Arrondissement,Amérique 15,41940.9750000213,1,0,0.09923370331834495,0.01214315637378021,0.4,3.1,0.0,1.1
751197516,Paris 19e Arrondissement,Amérique 16,44409.94999978298,34,0,0.5902922975703908,0.8550869663647854,2.7,100.0,0.0,31.4
751207903,Paris 20e Arrondissement,Père Lachaise 3,46207.055000149165,6,0,0.007038687063327215,0.08473190078978171,0.0,21.4,0.0,6.4
751103801,Paris 10e Arrondissement,Porte Saint-Denis 1,52725.98500003757,7,0,0.07643280784543183,0.09130448143624477,0.3,23.1,0.0,7.1
751114113,Paris 11e Arrondissement,Folie Méricourt 13,36870.19499991158,0,1,5.387958356581411,0.0,24.3,0.0,50.0,22.2
751155815,Paris 15e Arrondissement,Necker 15,50197.07000035891,1,0,0.36264460534589116,0.010145927200341048,1.6,2.6,0.0,1.6
751166221,Paris 16e Arrondissement,Muette 21,154015.61000033846,8,0,26.132252612881523,0.03327447891514223,100.0,8.4,0.0,52.5
751176507,Paris 17e Arrondissement,Ternes 7,72919.65000033198,23,1,0.5081310898001914,0.2115557373621651,2.3,53.4,50.0,27.2
751186916,Paris 18e Arrondissement,Grandes Carrières 16,51660.68500018692,12,0,0.19199307561348083,0.10597865750989154,0.9,26.8,0.0,8.5
751197308,Paris 19e Arrondissement,Villette 8,66533.87000010804,2,2,0.657962524803508,0.023920890681939425,3.0,6.0,100.0,23.3
751197505,Paris 19e Arrondissement,Amérique 5,51297.09000027543,32,2,10.648849770207821,0.356179804095154,48.1,90.0,100.0,71.0
751197506,Paris 19e Arrondissement,Amérique 6,50912.485000139786,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751208001,Paris 20e Arrondissement,Charonne 1,96654.50000014743,11,1,13.494744096919595,0.06092559471510531,61.0,15.4,50.0,45.1
751166412,Paris 16e Arrondissement,Chaillot 12,102243.16000029203,3,0,0.0,0.013150424529489226,0.0,3.3,0.0,1.0
751051901,Paris 5e Arrondissement,Val de Grâce 1,71866.22500034072,10,0,0.6202745970151516,0.07086720053706042,2.8,17.9,0.0,6.8
751083002,Paris 8e Arrondissement,Faubourg du Roule 2,180454.0700001561,13,0,0.9836888391637054,0.037571890596365475,4.4,9.5,0.0,5.1
751124615,Paris 12e Arrondissement,Picpus 15,164799.4900004487,2,0,1.028037033158739,0.009657490025694984,4.6,2.4,0.0,3.0
751134901,Paris 13e Arrondissement,Salpêtrière 1,76086.89999947663,8,0,0.576616163640744,0.06996492874035258,2.6,17.7,0.0,6.6
751145310,Paris 14e Arrondissement,Montparnasse 10,148723.36000069082,14,0,0.17903214013517701,0.06998721168054303,0.8,17.7,0.0,5.7
751155705,Paris 15e Arrondissement,Saint-Lambert 5,116813.3900006151,13,0,1.9455693590152756,0.07003104759548838,8.8,17.7,0.0,9.7
751155904,Paris 15e Arrondissement,Grenelle 4,56957.695000250955,20,0,0.0,0.17883301558878784,0.0,45.2,0.0,13.6
751156003,Paris 15e Arrondissement,Javel 3,72809.13499992936,2,0,2.1860895846227377,0.013989887886858133,9.9,3.5,0.0,6.0
751166309,Paris 16e Arrondissement,Porte Dauphine 9,76822.50500042424,3,0,0.0,0.02361764109667587,0.0,6.0,0.0,1.8
751197310,Paris 19e Arrondissement,Villette 10,75962.01999991602,38,0,9.559485546221953,0.44585665165292826,43.2,100.0,0.0,51.6
751197601,Paris 19e Arrondissement,Combat 1,62587.34499972047,6,1,0.5175199630742275,0.04882416576990185,2.3,12.3,50.0,14.8
751166222,Paris 16e Arrondissement,Muette 22,48476.22000032864,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751041499,Paris 4e Arrondissement,Seine et Berges 2,43938.80500064999,8,0,4.782375097437781,0.09272820558256531,21.6,23.4,0.0,17.8
751052099,Paris 5e Arrondissement,Seine et Berges 3,14708.104999924748,1,0,0.0,0.03462688211001151,0.0,8.7,0.0,2.6
751072605,Paris 7e Arrondissement,Invalides 5,68189.3449994658,2,0,0.0,0.014937694969736253,0.0,3.8,0.0,1.1
751166277,Paris 16e Arrondissement,Bois de Boulogne 2,3455808.9650072143,89,0,97.45473995989639,0.013930143255702583,100.0,3.5,0.0,51.0
751124513,Paris 12e Arrondissement,Bel-Air 13,65288.11500022348,5,1,11.078760615478929,0.04339163394480052,50.1,11.0,50.0,38.4
751124616,Paris 12e Arrondissement,Picpus 16,155510.07000082385,1,1,0.19719518307778267,0.003275002177616967,0.9,0.8,50.0,10.7
751124617,Paris 12e Arrondissement,Picpus 17,74155.5499997902,0,0,0.034972935104267376,0.0,0.2,0.0,0.0,0.1
751145603,Paris 14e Arrondissement,Plaisance 3,181378.26000109097,34,1,7.405334638134889,0.1179326803081145,33.5,29.8,50.0,35.7
751145612,Paris 14e Arrondissement,Plaisance 12,38854.244999810515,3,0,0.20983260383593355,0.03932356564101674,0.9,9.9,0.0,3.4
751166124,Paris 16e Arrondissement,Auteuil 24,56990.34500007082,0,0,0.16727302889717244,0.0,0.8,0.0,0.0,0.4
751166214,Paris 16e Arrondissement,Muette 14,40426.85500004484,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751166304,Paris 16e Arrondissement,Porte Dauphine 4,106200.70500016668,5,0,1.3143236982844166,0.03195066724570127,5.9,8.1,0.0,5.4
751176704,Paris 17e Arrondissement,Batignolles 4,42405.56499974394,0,0,0.0007728545289881946,0.0,0.0,0.0,0.0,0.0
751186907,Paris 18e Arrondissement,Grandes Carrières 7,71985.17000022027,9,0,0.1262980825118503,0.06367509253687337,0.6,16.1,0.0,5.1
751197303,Paris 19e Arrondissement,Villette 3,75026.40000103002,3,0,3.758956728512804,0.020364664353630445,17.0,5.1,0.0,10.0
751207815,Paris 20e Arrondissement,Saint-Fargeau 15,73610.90000005376,7,0,9.763892065624725,0.05232308833095444,44.1,13.2,0.0,26.0
751207915,Paris 20e Arrondissement,Père Lachaise 15,65559.04500009547,0,1,0.4209371941549115,0.0,1.9,0.0,50.0,11.0
751072704,Paris 7e Arrondissement,École Militaire 4,90979.12500032371,19,0,0.45558134373850306,0.12595368335951454,2.1,31.8,0.0,10.6
751103701,Paris 10e Arrondissement,Saint-Vincent de Paul 1,48413.335000520674,5,0,0.0851671525644965,0.06322365244018849,0.4,16.0,0.0,5.0
751114211,Paris 11e Arrondissement,Saint-Ambroise 11,40262.030000326355,1,0,0.07249039965008693,0.012649531528587528,0.3,3.2,0.0,1.1
751124809,Paris 12e Arrondissement,Quinze-Vingts 9,61056.86000002922,19,1,0.14599678607479297,0.15848539443369028,0.7,40.0,50.0,22.4
751135117,Paris 13e Arrondissement,Maison Blanche 17,55864.59999989159,5,0,0.0,0.04558305419666958,0.0,11.5,0.0,3.4
751145405,Paris 14e Arrondissement,Parc de Montsouris 5,85238.60000034742,9,0,1.1893773895471624,0.05713539709230499,5.4,14.4,0.0,7.0
751155727,Paris 15e Arrondissement,Saint-Lambert 27,86029.49000001805,9,1,19.745086726096197,0.05328012941894255,89.2,13.5,50.0,58.6
751187010,Paris 18e Arrondissement,Clignancourt 10,36798.91000015996,4,0,0.0,0.05535988081080133,0.0,14.0,0.0,4.2
751187023,Paris 18e Arrondissement,Clignancourt 23,34581.085000169354,3,0,0.23816136411141864,0.04418275058965653,1.1,11.2,0.0,3.9
751197315,Paris 19e Arrondissement,Villette 15,48470.17500023782,3,0,0.0,0.03152221863599004,0.0,8.0,0.0,2.4
751197407,Paris 19e Arrondissement,Pont de Flandre 7,61958.61000040891,18,1,8.095204914640762,0.16182999287303626,36.6,40.9,50.0,40.6
751010302,Paris 1er Arrondissement,Palais Royal 2,36216.2550002117,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751072508,Paris 7e Arrondissement,Saint-Thomas d'Aquin 8,31156.77000001319,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751083202,Paris 8e Arrondissement,Europe 2,92207.8800003123,6,0,0.04629991375842383,0.03802822173320504,0.2,9.6,0.0,3.0
751135026,Paris 13e Arrondissement,Gare 26,37956.005000157915,36,0,6.753172527471183,0.7287681912060116,30.5,100.0,0.0,45.2
751135027,Paris 13e Arrondissement,Gare 27,95703.62500033858,34,0,3.6195642150732046,0.33720279143808046,16.4,85.2,0.0,33.8
751155722,Paris 15e Arrondissement,Saint-Lambert 22,82530.64000056301,4,0,2.9815928815810784,0.03239770155575677,13.5,8.2,0.0,9.2
751155805,Paris 15e Arrondissement,Necker 5,46190.685000197554,0,0,5.31747793586959,0.0,24.0,0.0,0.0,12.0
751166203,Paris 16e Arrondissement,Muette 3,54668.080000243186,1,0,0.0,0.0052403321566101705,0.0,1.3,0.0,0.4
751208020,Paris 20e Arrondissement,Charonne 20,57806.99000024262,47,0,0.4360752205749503,0.4140832006807584,2.0,100.0,0.0,31.0
751093301,Paris 9e Arrondissement,Saint-Georges 1,44887.37000005958,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751104005,Paris 10e Arrondissement,Hôpital Saint-Louis 5,27250.01000023537,2,0,0.1954994701199496,0.049434383265113194,0.9,12.5,0.0,4.2
751145516,Paris 14e Arrondissement,Petit Montrouge 16,59052.19000092517,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751155710,Paris 15e Arrondissement,Saint-Lambert 10,140031.550000344,7,0,1.3713083463182718,0.034551572627609516,6.2,8.7,0.0,5.7
751176513,Paris 17e Arrondissement,Ternes 13,56831.280000389146,4,0,0.6357949695362383,0.035846162035454966,2.9,9.1,0.0,4.2
751207901,Paris 20e Arrondissement,Père Lachaise 1,81529.02999979153,26,0,0.3271234997714925,0.20224025852340596,1.5,51.1,0.0,16.1
751186929,Paris 18e Arrondissement,Grandes Carrières 29,134336.69500007716,38,0,4.18781775588225,0.20610799707254185,18.9,52.1,0.0,25.1
751020805,Paris 2e Arrondissement,Bonne Nouvelle 5,47876.91000007876,7,1,0.7444554058851288,0.09196212424082821,3.4,23.2,50.0,18.7
751114317,Paris 11e Arrondissement,Roquette 17,58823.62999979743,11,1,0.23498212613502897,0.09523815508927294,1.1,24.1,50.0,17.8
751124620,Paris 12e Arrondissement,Picpus 20,36439.63999997462,28,0,0.7384618672015933,0.4227867918373014,3.3,100.0,0.0,31.6
751155901,Paris 15e Arrondissement,Grenelle 1,44206.59499997932,7,0,0.0,0.08064567572463166,0.0,20.4,0.0,6.1
751187022,Paris 18e Arrondissement,Clignancourt 22,48473.81999988806,12,0,0.0,0.1244246012264846,0.0,31.4,0.0,9.4
751187206,Paris 18e Arrondissement,Chapelle 6,62279.33499948586,8,0,3.695394309281683,0.13746554453206528,16.7,34.7,0.0,18.8
751020602,Paris 2e Arrondissement,Vivienne 2,126727.70000021845,2,0,0.0,0.008037640040704395,0.0,2.0,0.0,0.6
751166177,Paris 16e Arrondissement,Bois de Boulogne 1,3494629.225009983,126,0,98.27344998621011,0.03720257809982441,100.0,9.4,0.0,52.8
751062305,Paris 6e Arrondissement,Notre-Dame des Champs 5,124870.64500020619,1,1,1.1276052554231606,0.004078587228353182,5.1,1.0,50.0,12.8
751083206,Paris 8e Arrondissement,Europe 6,102528.15000019324,16,0,0.2676759252324237,0.08286824137567808,1.2,20.9,0.0,6.9
751114205,Paris 11e Arrondissement,Saint-Ambroise 5,49991.93500018302,2,1,1.619615497246539,0.0203751192224186,7.3,5.1,50.0,15.2
751135024,Paris 13e Arrondissement,Gare 24,54843.01000029106,20,0,0.40092165183537204,0.18572861624165493,1.8,46.9,0.0,15.0
751135030,Paris 13e Arrondissement,Gare 30,32036.84000034585,44,0,0.07487691881192626,0.8127439750472578,0.3,100.0,0.0,30.2
751135121,Paris 13e Arrondissement,Maison Blanche 21,56325.85000036925,23,0,6.964854847916987,0.240742059841806,31.5,60.8,0.0,34.0
751145303,Paris 14e Arrondissement,Montparnasse 3,53061.60999975178,10,0,6.935106040814727,0.1295756676362071,31.3,32.7,0.0,25.5
751155814,Paris 15e Arrondissement,Necker 14,157139.35000010536,4,0,0.051906028888968093,0.012964182883376408,0.2,3.3,0.0,1.1
751166218,Paris 16e Arrondissement,Muette 18,93469.40999958661,4,0,0.0,0.02179518701985249,0.0,5.5,0.0,1.6
751166407,Paris 16e Arrondissement,Chaillot 7,200175.0800004704,9,0,11.626261387268967,0.024125868180840112,52.5,6.1,0.0,28.1
751187110,Paris 18e Arrondissement,Goutte d'Or 10,617574.7950016817,86,1,1.810771791349276,0.17240152621441399,8.2,43.5,50.0,27.2
751207806,Paris 20e Arrondissement,Saint-Fargeau 6,79208.79000022858,2,0,0.0,0.012859578283990841,0.0,3.2,0.0,1.0
751207912,Paris 20e Arrondissement,Père Lachaise 12,68340.24000018698,3,1,0.07322569728473383,0.022357068890568935,0.3,5.6,50.0,11.8
751208025,Paris 20e Arrondissement,Charonne 25,42215.96000014279,16,0,0.38937830775430277,0.18385625400155056,1.8,46.4,0.0,14.8
751010103,Paris 1er Arrondissement,Saint-Germain l'Auxerrois 3,47777.309999859,2,0,1.2169677409260695,0.021319568552334495,5.5,5.4,0.0,4.4
751166499,Paris 16e Arrondissement,Seine et Berges 3,70698.954999551,11,0,0.0,0.0792409731780377,0.0,20.0,0.0,6.0
751031201,Paris 3e Arrondissement,Sainte-Avoye 1,66938.85000041421,2,0,6.480936274291746e-05,0.011888084654196369,0.0,3.0,0.0,0.9
751114305,Paris 11e Arrondissement,Roquette 5,88339.73500055415,2,1,1.4725267821056904,0.01338966589668337,6.7,3.4,50.0,14.4
751135003,Paris 13e Arrondissement,Gare 3,67175.21499936045,4,0,7.909236582929209,0.031918549026667464,35.7,8.1,0.0,20.3
751135207,Paris 13e Arrondissement,Croulebarbe 7,81086.23999995657,21,0,0.7704558822340728,0.16016334406806404,3.5,40.5,0.0,13.9
751166402,Paris 16e Arrondissement,Chaillot 2,130823.34500001943,8,0,0.009529328376622093,0.04546055532716321,0.0,11.5,0.0,3.4
751176605,Paris 17e Arrondissement,Plaine Monceau 5,40447.97500004444,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751176710,Paris 17e Arrondissement,Batignolles 10,77167.13500058514,1,0,0.0,0.01202832822684029,0.0,3.0,0.0,0.9
751186924,Paris 18e Arrondissement,Grandes Carrières 24,76254.26500021141,10,0,0.5388577651194875,0.06819173066167497,2.4,17.2,0.0,6.4
751197388,Paris 19e Arrondissement,Bassin de la Villette,140305.46499990858,92,0,1.631216300115617,0.3602682898062374,7.4,91.0,0.0,31.0
751093609,Paris 9e Arrondissement,Rochechouart 9,75209.90500072089,6,0,4.995984675828414,0.04641972133365084,22.6,11.7,0.0,14.8
751114308,Paris 11e Arrondissement,Roquette 8,39876.32000025642,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751114312,Paris 11e Arrondissement,Roquette 12,75326.07000020662,38,0,0.4458549703000471,0.4229985661924226,2.0,100.0,0.0,31.0
751155706,Paris 15e Arrondissement,Saint-Lambert 6,61018.48000019414,8,0,0.8433575403027255,0.0667726653161396,3.8,16.9,0.0,7.0
751155817,Paris 15e Arrondissement,Necker 17,76838.15500017269,0,0,0.0648668952543631,0.0,0.3,0.0,0.0,0.2
751176809,Paris 17e Arrondissement,Épinettes 9,61266.825000140285,6,0,13.687129077185064,0.06043369468030008,61.8,15.3,0.0,35.5
751208015,Paris 20e Arrondissement,Charonne 15,67533.17500011304,14,1,7.747595432010333,0.15836975198867023,35.0,40.0,50.0,39.5
751010402,Paris 1er Arrondissement,Place Vendôme 2,168087.1100000807,10,0,0.0,0.032003864404019325,0.0,8.1,0.0,2.4
751083105,Paris 8e Arrondissement,Madeleine 5,153704.02500032925,3,0,0.10521090587465212,0.011804286525637312,0.5,3.0,0.0,1.2
751062203,Paris 6e Arrondissement,Odéon 3,77149.2449998778,5,0,0.10213134751678767,0.0330071809448603,0.5,8.3,0.0,2.7
751093603,Paris 9e Arrondissement,Rochechouart 3,35364.37999993961,0,0,0.10821487064317947,0.0,0.5,0.0,0.0,0.2
751124604,Paris 12e Arrondissement,Picpus 4,51994.97500047604,5,0,0.0016487690544144788,0.04897548444723767,0.0,12.4,0.0,3.7
751145624,Paris 14e Arrondissement,Plaisance 24,120409.22000020227,29,0,11.25834182169071,0.12979915833353847,50.9,32.8,0.0,35.3
751155711,Paris 15e Arrondissement,Saint-Lambert 11,55214.32000057617,0,1,20.078646136024343,0.0,90.7,0.0,50.0,55.4
751166206,Paris 16e Arrondissement,Muette 6,127459.76000068846,25,1,17.373153542015775,0.08115344059468331,78.5,20.5,50.0,55.4
751187027,Paris 18e Arrondissement,Clignancourt 27,210043.93000072197,26,0,2.187473902166198,0.06705538143288385,9.9,16.9,0.0,10.0
751030905,Paris 3e Arrondissement,Arts et Métiers 5,107549.90500033073,17,1,3.4605839426180953,0.08050243190984205,15.6,20.3,50.0,23.9
751124612,Paris 12e Arrondissement,Picpus 12,74138.3399998428,31,0,1.451848279601053,0.2206837669939944,6.6,55.7,0.0,20.0
751145514,Paris 14e Arrondissement,Petit Montrouge 14,70318.24000003227,15,1,11.561005309224006,0.1023035193678108,52.2,25.8,50.0,43.8
751155913,Paris 15e Arrondissement,Grenelle 13,77901.3450005521,8,0,1.1713610170446773,0.05597907764862117,5.3,14.1,0.0,6.9
751166202,Paris 16e Arrondissement,Muette 2,68920.36499982994,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751166307,Paris 16e Arrondissement,Porte Dauphine 7,117800.88000030405,4,0,0.0,0.01584512078837553,0.0,4.0,0.0,1.2
751197603,Paris 19e Arrondissement,Combat 3,54353.06500039488,8,0,0.5314272339247217,0.13879519586431846,2.4,35.1,0.0,11.7
751207710,Paris 20e Arrondissement,Belleville 10,90671.27499990187,7,2,26.939311700346767,0.052658885548505056,100.0,13.3,100.0,74.0
751020502,Paris 2e Arrondissement,Gaillon 2,74644.6800004356,3,0,0.0,0.020468805729668596,0.0,5.2,0.0,1.6
751083209,Paris 8e Arrondissement,Europe 9,114390.7800006554,1,0,0.0,0.0044522453460947384,0.0,1.1,0.0,0.3
751155920,Paris 15e Arrondissement,Grenelle 20,24327.030000047576,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751041603,Paris 4e Arrondissement,Notre-Dame 3,120206.12000012129,7,0,9.299463616442123,0.02595073266317889,42.0,6.6,0.0,23.0
751114204,Paris 11e Arrondissement,Saint-Ambroise 4,48962.23000031376,4,0,15.518181629847192,0.041607240347574154,70.1,10.5,0.0,38.2
751197613,Paris 19e Arrondissement,Combat 13,110908.50500043336,32,0,0.23963179239401247,0.15211118360737969,1.1,38.4,0.0,12.1
751207701,Paris 20e Arrondissement,Belleville 1,52254.95500028135,1,0,0.4346292849911354,0.015228693919173641,2.0,3.8,0.0,2.1
751166199,Paris 16e Arrondissement,Seine et Berges 1,219517.14000060924,12,0,0.0,0.040056062574050616,0.0,10.1,0.0,3.0
751010401,Paris 1er Arrondissement,Place Vendôme 1,101193.51499991206,0,0,0.0,0.0,0.0,0.0,0.0,0.0
