iris_code,iris_name,iris_commune,arrondissement,iris_surface_m2,shops_count,food_stores_count,restaurants_count,loisir_count,pharmacies_count,colleges_count,schools_count,lycees_count,hospitals_count,green_spaces_count,sports_count,health_services,education_sites,sports_sites,local_life_sites,health_density,education_density,sport_density,vibrance_density,green_space_density,avg_noise_db
751145501,Petit Montrouge 1,Paris 14e Arrondissement,14,139903.7550004196,24,6,5,1,1,0,0,0,0,1,19,1,0,19,12,7.147770980107008,0.0,135.80764862203316,85.7732517612841,7.147770980107008,41.55
751145510,Petit Montrouge 10,Paris 14e Arrondissement,14,48111.695000509215,35,4,5,3,1,0,0,0,0,1,0,1,0,0,12,20.784967147580563,0.0,0.0,249.41960577096674,20.784967147580563,41.55
751145511,Petit Montrouge 11,Paris 14e Arrondissement,14,58245.88999995599,96,19,17,7,1,0,0,0,0,0,2,1,0,2,43,17.16859335484024,0.0,34.33718670968048,738.2495142581304,0.0,41.55
751145512,Petit Montrouge 12,Paris 14e Arrondissement,14,62365.90500022505,64,13,9,3,1,0,0,0,0,0,0,1,0,0,25,16.03440213040108,0.0,0.0,400.86005326002703,0.0,41.55
751145513,Petit Montrouge 13,Paris 14e Arrondissement,14,67389.46500020089,97,18,8,9,0,0,0,0,0,0,3,0,0,3,35,0.0,0.0,44.517344068409756,519.3690141314471,0.0,41.55
751145514,Petit Montrouge 14,Paris 14e Arrondissement,14,70318.23999986815,104,13,17,8,2,0,1,0,0,3,9,2,1,9,38,28.44212255602174,14.22106127801087,127.98955150209783,540.400328564413,42.66318383403261,41.55
751145515,Petit Montrouge 15,Paris 14e Arrondissement,14,141470.59000001763,71,6,18,12,1,0,0,0,1,1,0,2,0,0,36,14.137213960864592,0.0,0.0,254.46985129556265,7.068606980432296,41.55
751145516,Petit Montrouge 16,Paris 14e Arrondissement,14,59052.19000052418,89,24,14,4,3,1,2,3,0,0,2,3,6,2,42,50.802518923910704,101.60503784782141,33.8683459492738,711.2352649347499,0.0,41.55
751145502,Petit Montrouge 2,Paris 14e Arrondissement,14,72430.060000151,37,9,11,7,0,0,0,0,0,1,4,0,0,4,27,0.0,0.0,55.22568944429509,372.7734037489919,13.806422361073773,41.55
751145503,Petit Montrouge 3,Paris 14e Arrondissement,14,229256.51999881834,36,9,1,5,3,0,0,0,0,3,6,3,0,6,15,13.085778323842057,0.0,26.171556647684113,65.42889161921028,13.085778323842057,41.55
751145504,Petit Montrouge 4,Paris 14e Arrondissement,14,77341.26000072481,71,8,20,10,2,0,1,0,0,0,0,2,1,0,38,25.859418374891444,12.929709187445722,0.0,491.32894912293744,0.0,41.55
751145505,Petit Montrouge 5,Paris 14e Arrondissement,14,99623.48500005862,49,8,8,3,1,1,3,0,0,1,2,1,4,2,19,10.037793799317617,40.15117519727047,20.075587598635234,190.71808218703472,10.037793799317617,41.55
751145506,Petit Montrouge 6,Paris 14e Arrondissement,14,66863.43000031018,44,4,2,7,2,0,0,1,0,2,0,2,1,0,13,29.911717062536603,14.955858531268301,0.0,194.42616090648792,29.911717062536603,41.55
751145507,Petit Montrouge 7,Paris 14e Arrondissement,14,46850.17000032304,71,12,7,6,1,1,1,0,0,0,6,1,2,6,25,21.34463973114942,42.68927946229884,128.06783838689654,533.6159932787356,0.0,41.55
751145508,Petit Montrouge 8,Paris 14e Arrondissement,14,81833.10499987869,36,5,4,7,1,0,2,0,2,0,2,3,2,2,16,36.659980090019154,24.439986726679436,24.439986726679436,195.5198938134355,0.0,41.55
751145509,Petit Montrouge 9,Paris 14e Arrondissement,14,26785.75000009307,31,4,2,0,2,0,0,0,0,0,0,2,0,0,6,74.6665671109844,0.0,0.0,223.99970133295324,0.0,41.55
751145601,Plaisance 1,Paris 14e Arrondissement,14,173001.09500108127,16,4,2,0,1,0,2,2,0,4,8,1,4,8,6,5.780310234416435,23.12124093766574,46.24248187533148,34.68186140649861,23.12124093766574,41.55
751145610,Plaisance 10,Paris 14e Arrondissement,14,41562.004999986544,26,7,4,2,5,0,0,0,0,3,1,5,0,1,13,120.30218465162156,0.0,24.060436930324315,312.78568009421605,72.18131079097294,41.55
751145611,Plaisance 11,Paris 14e Arrondissement,14,24857.620000014686,13,1,5,2,1,0,1,0,0,1,0,1,1,0,8,40.22911284344234,40.22911284344234,0.0,321.8329027475387,40.22911284344234,41.55
751145612,Plaisance 12,Paris 14e Arrondissement,14,38854.24500011462,42,12,7,3,1,0,0,0,1,0,1,2,0,1,22,51.47442705408637,0.0,25.737213527043185,566.2186975949501,0.0,41.55
751145613,Plaisance 13,Paris 14e Arrondissement,14,62494.98500029504,44,5,6,8,1,0,2,0,0,3,1,1,2,1,19,16.001283942948046,32.00256788589609,16.001283942948046,304.0243949160129,48.00385182884414,41.55
751145614,Plaisance 14,Paris 14e Arrondissement,14,39464.5099999162,56,11,15,6,0,0,0,0,0,2,1,0,0,1,32,0.0,0.0,25.33922250655395,810.8551202097264,50.6784450131079,41.55
751145615,Plaisance 15,Paris 14e Arrondissement,14,39859.7100003578,54,9,14,5,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,702.4637158611705,0.0,41.55
751145616,Plaisance 16,Paris 14e Arrondissement,14,58485.05000021082,77,18,13,6,2,0,0,0,0,0,1,2,0,1,37,34.196773363326024,0.0,17.098386681663012,632.6403072215315,0.0,41.55
751145617,Plaisance 17,Paris 14e Arrondissement,14,44270.64999994066,11,2,1,1,1,0,2,0,0,3,1,1,2,1,4,22.58832883640381,45.17665767280762,22.58832883640381,90.35331534561524,67.76498650921144,41.55
751145618,Plaisance 18,Paris 14e Arrondissement,14,106660.29000035579,19,4,6,1,0,3,1,0,0,4,7,0,4,7,11,0.0,37.502241930775334,65.62892337885684,103.13116530963217,37.502241930775334,41.55
751145619,Plaisance 19,Paris 14e Arrondissement,14,53139.65499986609,62,10,13,8,0,0,0,0,0,2,6,0,0,6,31,0.0,0.0,112.91002924304118,583.3684844223794,37.63667641434706,41.55
751145602,Plaisance 2,Paris 14e Arrondissement,14,34051.75500023088,14,3,1,3,1,0,0,0,0,0,2,1,0,2,7,29.367061991172545,0.0,58.73412398234509,205.56943393820782,0.0,41.55
751145620,Plaisance 20,Paris 14e Arrondissement,14,44018.859999921566,33,7,9,3,0,0,1,1,0,0,0,0,2,0,19,0.0,45.43507033129808,0.0,431.6331681473318,0.0,41.55
751145621,Plaisance 21,Paris 14e Arrondissement,14,50488.090000133365,56,4,22,7,0,0,3,0,0,0,0,0,3,0,33,0.0,59.41995429005287,0.0,653.6194971905816,0.0,41.55
751145622,Plaisance 22,Paris 14e Arrondissement,14,44555.0800000633,64,6,15,12,0,0,0,0,0,0,0,0,0,0,33,0.0,0.0,0.0,740.6562843104113,0.0,41.55
751145623,Plaisance 23,Paris 14e Arrondissement,14,80783.98000060521,103,13,33,8,1,0,2,0,2,1,0,3,2,0,54,37.13607574147157,24.757383827647715,0.0,668.4493633464883,12.378691913823857,41.55
751145624,Plaisance 24,Paris 14e Arrondissement,14,120409.22000047477,95,13,24,14,1,0,1,0,1,0,3,2,1,3,51,16.610023717387374,8.305011858693687,24.91503557608106,423.555604793378,0.0,41.55
751145625,Plaisance 25,Paris 14e Arrondissement,14,121640.32000034227,19,5,6,1,0,0,0,0,2,0,0,2,0,0,12,16.441916627598253,0.0,0.0,98.65149976558953,0.0,41.55
751145603,Plaisance 3,Paris 14e Arrondissement,14,181378.26000091358,20,4,5,2,0,1,0,1,3,4,22,3,2,22,11,16.54001973546824,11.026679823645491,121.29347806010041,60.646739030050206,22.053359647290982,41.55
751145604,Plaisance 4,Paris 14e Arrondissement,14,77145.74500042501,14,2,5,0,0,0,1,0,0,4,3,0,1,3,7,0.0,12.96247771013801,38.88743313041403,90.73734397096607,51.84991084055204,41.55
751145605,Plaisance 5,Paris 14e Arrondissement,14,73280.2600000535,41,12,10,5,0,0,2,0,0,2,1,0,2,1,27,0.0,27.292479584523033,13.646239792261516,368.448474391061,27.292479584523033,41.55
751145606,Plaisance 6,Paris 14e Arrondissement,14,78349.86000012826,18,2,7,2,0,0,0,0,0,1,3,0,0,3,11,0.0,0.0,38.289794008503506,140.39591136451287,12.76326466950117,41.55
751145607,Plaisance 7,Paris 14e Arrondissement,14,104149.38499968272,32,11,11,0,2,1,1,0,1,0,3,3,2,3,22,28.804778828114436,19.203185885409624,28.804778828114436,211.23504473950587,0.0,41.55
751145608,Plaisance 8,Paris 14e Arrondissement,14,48605.125000110085,33,4,15,2,0,0,1,0,0,0,4,0,1,4,21,0.0,20.57396210785869,82.29584843143476,432.0532042650325,0.0,41.55
751145609,Plaisance 9,Paris 14e Arrondissement,14,47020.95500003889,29,9,2,2,0,0,2,1,2,2,3,2,3,3,13,42.534227558720275,63.80134133808041,63.80134133808041,276.4724791316818,42.534227558720275,41.55
751155901,Grenelle 1,Paris 15e Arrondissement,15,44206.594999979476,93,15,20,4,1,0,0,0,0,0,0,1,0,0,39,22.621059142882736,0.0,0.0,882.2213065724268,0.0,41.73
751155910,Grenelle 10,Paris 15e Arrondissement,15,49854.19000024842,70,15,12,8,1,0,0,0,0,0,4,1,0,4,35,20.058494581799785,0.0,80.23397832719914,702.0473103629926,0.0,41.73
751155911,Grenelle 11,Paris 15e Arrondissement,15,56034.28999999621,75,10,12,4,0,0,0,1,2,0,0,2,1,0,26,35.692430474270935,17.846215237135468,0.0,464.0015961655222,0.0,41.73
751155912,Grenelle 12,Paris 15e Arrondissement,15,76066.26500001241,116,11,24,16,1,0,1,0,0,0,5,1,1,5,51,13.146432258765916,13.146432258765916,65.73216129382958,670.4680451970618,0.0,41.73
751155913,Grenelle 13,Paris 15e Arrondissement,15,77901.34500041476,76,7,17,5,1,0,0,0,0,1,2,1,0,2,29,12.836748839120503,0.0,25.673497678241006,372.2657163344946,12.836748839120503,41.73
751155914,Grenelle 14,Paris 15e Arrondissement,15,50395.50000001222,142,5,6,32,1,0,3,0,0,0,3,1,3,3,43,19.843041541402656,59.52912462420797,59.52912462420797,853.2507862803142,0.0,41.73
751155915,Grenelle 15,Paris 15e Arrondissement,15,60371.55500015593,72,7,13,6,2,0,0,0,0,1,4,2,0,4,26,33.128184291341086,0.0,66.25636858268217,430.6663957874341,16.564092145670543,41.73
751155916,Grenelle 16,Paris 15e Arrondissement,15,45507.35000019423,22,4,3,3,0,0,0,0,0,1,1,0,0,1,10,0.0,0.0,21.974472255486905,219.74472255486904,21.974472255486905,41.73
751155917,Grenelle 17,Paris 15e Arrondissement,15,69946.33500030631,27,4,8,1,0,0,1,0,0,0,0,0,1,0,13,0.0,14.296674729213771,0.0,185.85677147977904,0.0,41.73
751155918,Grenelle 18,Paris 15e Arrondissement,15,158424.9150004746,54,6,17,7,0,0,1,0,0,0,9,0,1,9,30,0.0,6.312138466332801,56.809246196995204,189.36415398998403,0.0,41.73
751155919,Grenelle 19,Paris 15e Arrondissement,15,55310.694999889296,14,2,5,0,1,0,0,0,0,1,0,1,0,0,7,18.07968603544037,0.0,0.0,126.55780224808258,18.07968603544037,41.73
751155902,Grenelle 2,Paris 15e Arrondissement,15,40848.10000024117,63,6,10,5,1,0,0,0,0,0,0,1,0,0,21,24.480942809924965,0.0,0.0,514.0997990084243,0.0,41.73
751155920,Grenelle 20,Paris 15e Arrondissement,15,24327.03000030788,10,2,4,1,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,287.74577085289116,0.0,41.73
751155903,Grenelle 3,Paris 15e Arrondissement,15,76711.95500002014,114,18,11,10,2,1,0,0,0,2,1,2,1,1,39,26.071555600420755,13.035777800210377,13.035777800210377,508.39533420820476,26.071555600420755,41.73
751155904,Grenelle 4,Paris 15e Arrondissement,15,56957.69500011603,48,3,8,5,0,0,0,0,1,0,0,1,0,0,16,17.556890249824242,0.0,0.0,280.9102439971879,0.0,41.73
751155905,Grenelle 5,Paris 15e Arrondissement,15,61751.20500024011,55,5,7,5,2,1,3,2,0,0,1,2,6,1,17,32.388031941922804,97.16409582576841,16.194015970961402,275.29827150634384,0.0,41.73
751155906,Grenelle 6,Paris 15e Arrondissement,15,53790.86000021507,45,3,10,7,1,0,0,0,0,0,0,1,0,0,20,18.590518909643787,0.0,0.0,371.81037819287576,0.0,41.73
751155907,Grenelle 7,Paris 15e Arrondissement,15,73577.57500019253,59,3,22,5,0,0,2,1,0,1,0,0,3,0,30,0.0,40.773292677723475,0.0,407.73292677723475,13.591097559241158,41.73
751155908,Grenelle 8,Paris 15e Arrondissement,15,127410.06000062916,28,4,8,5,0,0,2,0,0,3,21,0,2,21,17,0.0,15.697347603400578,164.82214983570609,133.4274546289049,23.546021405100866,41.73
751155909,Grenelle 9,Paris 15e Arrondissement,15,47736.22000004117,55,11,15,6,0,0,0,0,1,0,0,1,0,0,32,20.94845381555426,0.0,0.0,670.3505220977363,0.0,41.73
751156023,Jardin Citroën-Cévennes,Paris 15e Arrondissement,15,142982.14000022435,2,0,1,0,0,0,0,0,1,1,0,1,0,0,1,6.993880494433997,0.0,0.0,6.993880494433997,6.993880494433997,41.73
751156001,Javel 1,Paris 15e Arrondissement,15,845479.1100012566,23,4,5,2,1,0,1,0,0,2,49,1,1,49,11,1.1827613339831824,1.1827613339831824,57.95530536517594,13.010374673815006,2.365522667966365,41.73
751156010,Javel 10,Paris 15e Arrondissement,15,68789.37499980081,22,1,6,0,0,0,1,0,0,2,0,0,1,0,7,0.0,14.537128735402751,0.0,101.75990114781926,29.074257470805502,41.73
751156012,Javel 12,Paris 15e Arrondissement,15,93202.71499997666,65,7,16,7,1,0,0,0,3,2,0,4,0,0,30,42.91720471877887,0.0,0.0,321.8790353908415,21.458602359389435,41.73
751156013,Javel 13,Paris 15e Arrondissement,15,65777.4250004873,48,12,8,4,1,0,0,0,0,0,0,1,0,0,24,15.202784237792702,0.0,0.0,364.8668217070248,0.0,41.73
751156014,Javel 14,Paris 15e Arrondissement,15,109786.93000006981,106,6,13,7,1,2,1,1,0,2,3,1,4,3,26,9.108552356818468,36.43420942727387,27.325657070455403,236.82236127728015,18.217104713636935,41.73
751156015,Javel 15,Paris 15e Arrondissement,15,36974.50500020893,29,12,4,1,0,0,0,0,0,0,2,0,0,2,17,0.0,0.0,54.091325901149965,459.7762701597747,0.0,41.73
751156016,Javel 16,Paris 15e Arrondissement,15,45494.12000008182,58,11,12,2,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0.0,549.5215645440562,0.0,41.73
751156017,Javel 17,Paris 15e Arrondissement,15,48341.85000005956,44,9,5,3,0,1,3,1,0,0,2,0,5,2,17,0.0,103.43005077368448,41.3720203094738,351.66217263052727,0.0,41.73
751156018,Javel 18,Paris 15e Arrondissement,15,52591.96999997481,43,9,6,1,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,304.2289535837441,0.0,41.73
751156019,Javel 19,Paris 15e Arrondissement,15,94984.01000030551,68,13,10,9,2,0,0,0,0,1,2,2,0,2,32,21.056175665710125,0.0,21.056175665710125,336.898810651362,10.528087832855062,41.73
751156002,Javel 2,Paris 15e Arrondissement,15,64957.71500023894,38,12,8,1,2,0,0,0,0,1,0,2,0,0,21,30.78926036718877,0.0,0.0,323.2872338554821,15.394630183594385,41.73
751156020,Javel 20,Paris 15e Arrondissement,15,75246.59499986039,71,6,10,2,6,1,2,1,0,1,1,6,4,1,18,79.73782733971062,53.15855155980708,13.28963788995177,239.21348201913185,13.28963788995177,41.73
751156021,Javel 21,Paris 15e Arrondissement,15,124918.01500037668,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,41.73
751156022,Javel 22,Paris 15e Arrondissement,15,34491.46499994659,5,1,1,1,1,0,1,0,0,1,0,1,1,0,3,28.992679783289823,28.992679783289823,0.0,86.97803934986946,28.992679783289823,41.73
751156003,Javel 3,Paris 15e Arrondissement,15,72809.1350000429,51,9,10,2,1,0,0,0,0,1,0,1,0,0,21,13.734540315571815,0.0,0.0,288.42534662700814,13.734540315571815,41.73
751156004,Javel 4,Paris 15e Arrondissement,15,81399.83500077359,52,7,12,5,2,0,2,0,0,0,1,2,2,1,24,24.570074373995883,24.570074373995883,12.285037186997942,294.8408924879506,0.0,41.73
751156005,Javel 5,Paris 15e Arrondissement,15,52685.455000091686,34,11,6,1,2,0,2,0,0,0,0,2,2,0,18,37.961141267481125,37.961141267481125,0.0,341.6502714073301,0.0,41.73
751156006,Javel 6,Paris 15e Arrondissement,15,45274.95500047015,31,5,5,2,0,0,2,0,1,2,0,1,2,0,12,22.087266569113446,44.17453313822689,0.0,265.0471988293614,44.17453313822689,41.73
751156007,Javel 7,Paris 15e Arrondissement,15,74262.09500034561,36,3,17,1,1,0,3,0,0,1,3,1,3,3,21,13.465819944823076,40.39745983446923,40.39745983446923,282.7822188412846,13.465819944823076,41.73
751156008,Javel 8,Paris 15e Arrondissement,15,64432.6250002143,8,1,2,1,0,1,1,0,0,1,7,0,2,7,4,0.0,31.040175687291157,108.64061490551904,62.080351374582314,15.520087843645578,41.73
751156009,Javel 9,Paris 15e Arrondissement,15,26335.680000576365,13,1,6,1,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,303.77039817558983,0.0,41.73
751155801,Necker 1,Paris 15e Arrondissement,15,131446.670000409,13,6,1,1,0,0,1,0,0,2,3,0,1,3,8,0.0,7.607648029401493,22.82294408820448,60.861184235211944,15.215296058802986,41.73
751155810,Necker 10,Paris 15e Arrondissement,15,134598.42000001713,77,14,9,7,1,0,4,1,0,0,9,1,5,9,30,7.429507716360064,37.14753858180032,66.86556944724057,222.8852314908019,0.0,41.73
751155811,Necker 11,Paris 15e Arrondissement,15,47478.119999850496,50,7,15,7,2,0,2,0,0,0,0,2,2,0,29,42.12466710995081,42.12466710995081,0.0,610.8076730942868,0.0,41.73
751155812,Necker 12,Paris 15e Arrondissement,15,76757.09000078499,56,5,16,5,2,0,0,0,0,1,0,2,0,0,26,26.05622490351766,0.0,0.0,338.73092374572957,13.02811245175883,41.73
751155813,Necker 13,Paris 15e Arrondissement,15,62889.46999990193,45,9,3,4,2,0,0,0,0,1,0,2,0,0,16,31.801826283527575,0.0,0.0,254.4146102682206,15.900913141763787,41.73
751155814,Necker 14,Paris 15e Arrondissement,15,157139.35000004142,50,3,17,6,1,0,1,2,1,0,3,2,3,3,26,12.72755678319576,19.09133517479364,19.09133517479364,165.45823818154489,0.0,41.73
751155815,Necker 15,Paris 15e Arrondissement,15,50197.07000028207,61,11,22,3,1,0,2,0,0,0,0,1,2,0,36,19.92148147281068,39.84296294562136,0.0,717.1733330211845,0.0,41.73
751155816,Necker 16,Paris 15e Arrondissement,15,85686.11500022167,59,7,21,3,1,0,0,0,0,0,4,1,0,4,31,11.670502274463171,0.0,46.682009097852685,361.7855705083583,0.0,41.73
751155817,Necker 17,Paris 15e Arrondissement,15,76838.15500013492,101,7,40,13,1,0,0,0,1,0,2,2,0,2,60,26.028735333331312,0.0,26.028735333331312,780.8620599999393,0.0,41.73
751155818,Necker 18,Paris 15e Arrondissement,15,92620.27500020912,112,15,33,13,4,0,0,0,0,1,10,4,0,10,61,43.18708835609664,0.0,107.9677208902416,658.6030974304737,10.79677208902416,41.73
751155819,Necker 19,Paris 15e Arrondissement,15,34993.63499986669,15,0,3,1,1,0,0,0,0,0,4,1,0,4,4,28.57662543499152,0.0,114.30650173996608,114.30650173996608,0.0,41.73
751155802,Necker 2,Paris 15e Arrondissement,15,50479.290000096575,27,5,6,2,0,0,0,0,0,1,1,0,0,1,13,0.0,0.0,19.810104302142264,257.5313559278494,19.810104302142264,41.73
751155803,Necker 3,Paris 15e Arrondissement,15,112201.93500034048,50,3,11,4,1,0,3,0,1,0,2,2,3,2,18,17.825004533067375,26.73750679960106,17.825004533067375,160.42504079760639,0.0,41.73
751155804,Necker 4,Paris 15e Arrondissement,15,92663.5899995201,52,6,20,8,1,0,1,0,0,0,0,1,1,0,34,10.791725207335253,10.791725207335253,0.0,366.9186570493986,0.0,41.73
751155805,Necker 5,Paris 15e Arrondissement,15,46190.68500022617,38,6,7,2,2,0,0,0,1,1,0,3,0,0,15,64.94816000207209,0.0,0.0,324.7408000103604,21.64938666735736,41.73
751155806,Necker 6,Paris 15e Arrondissement,15,80753.80500004788,129,37,22,7,3,0,0,0,0,1,4,3,0,4,66,37.149952253001835,0.0,49.533269670669114,817.2989495660404,12.383317417667278,41.73
751155807,Necker 7,Paris 15e Arrondissement,15,99648.90000082996,76,8,18,7,2,4,4,2,2,0,10,4,10,10,33,40.14093482182628,100.3523370545657,100.3523370545657,331.1627122800668,0.0,41.73
751155808,Necker 8,Paris 15e Arrondissement,15,67239.47999986596,41,6,3,7,1,0,0,0,0,0,0,1,0,0,16,14.872214954696162,0.0,0.0,237.9554392751386,0.0,41.73
751155809,Necker 9,Paris 15e Arrondissement,15,79623.57500018264,46,9,3,3,1,0,2,0,0,0,2,1,2,2,15,12.559094464142138,25.118188928284276,25.118188928284276,188.38641696213207,0.0,41.73
751155701,Saint-Lambert 1,Paris 15e Arrondissement,15,305220.71499953547,24,5,5,5,1,0,2,0,0,7,33,1,2,33,15,3.2763175985664077,6.552635197132815,108.11848075269145,49.144763978496115,22.934223189964854,41.73
751155710,Saint-Lambert 10,Paris 15e Arrondissement,15,140031.549999845,67,8,20,4,0,0,0,2,0,0,0,0,2,0,32,0.0,14.282495623323555,0.0,228.5199299731769,0.0,41.73
751155711,Saint-Lambert 11,Paris 15e Arrondissement,15,55214.32000060564,35,1,7,4,0,0,3,0,0,2,2,0,3,2,12,0.0,54.333730814163665,36.22248720944244,217.33492325665466,36.22248720944244,41.73
751155712,Saint-Lambert 12,Paris 15e Arrondissement,15,41340.28000004705,27,7,2,2,0,0,0,1,0,0,0,0,1,0,11,0.0,24.189482993314556,0.0,266.0843129264601,0.0,41.73
751155713,Saint-Lambert 13,Paris 15e Arrondissement,15,43536.65499990808,44,3,7,5,1,0,0,0,2,0,0,3,0,0,15,68.90745281203469,0.0,0.0,344.5372640601734,0.0,41.73
751155714,Saint-Lambert 14,Paris 15e Arrondissement,15,41856.12000023423,62,11,8,9,2,0,1,0,0,0,1,2,1,1,28,47.78273762567595,23.891368812837975,23.891368812837975,668.9583267594634,0.0,41.73
751155715,Saint-Lambert 15,Paris 15e Arrondissement,15,77508.46999986425,45,14,5,2,0,0,2,0,0,0,0,0,2,0,21,0.0,25.803631525735227,0.0,270.9381310202199,0.0,41.73
751155716,Saint-Lambert 16,Paris 15e Arrondissement,15,50268.755000012505,31,10,6,0,1,0,0,0,0,0,0,1,0,0,16,19.893072744685067,0.0,0.0,318.2891639149611,0.0,41.73
751155717,Saint-Lambert 17,Paris 15e Arrondissement,15,60533.19000009125,37,9,5,2,1,2,2,1,0,0,2,1,5,2,16,16.519862904936822,82.59931452468412,33.039725809873644,264.31780647898916,0.0,41.73
751155718,Saint-Lambert 18,Paris 15e Arrondissement,15,41949.62000036788,36,6,9,1,2,0,0,0,1,0,0,3,0,0,16,71.51435459900927,0.0,0.0,381.4098911947161,0.0,41.73
751155719,Saint-Lambert 19,Paris 15e Arrondissement,15,50079.22000026736,29,7,4,2,1,1,1,1,1,0,0,2,3,0,13,39.9367242538786,59.905086380817906,0.0,259.5887076502109,0.0,41.73
751155702,Saint-Lambert 2,Paris 15e Arrondissement,15,111565.3349996622,13,3,5,0,1,0,0,0,0,0,0,1,0,0,8,8.963357659464993,0.0,0.0,71.70686127571994,0.0,41.73
751155720,Saint-Lambert 20,Paris 15e Arrondissement,15,47638.26499993751,48,7,8,2,1,0,1,0,0,0,0,1,1,0,17,20.991528553806727,20.991528553806727,0.0,356.8559854147144,0.0,41.73
751155721,Saint-Lambert 21,Paris 15e Arrondissement,15,46034.57000025799,6,2,1,1,0,0,2,0,0,2,0,0,2,0,4,0.0,43.44561054852454,0.0,86.89122109704908,43.44561054852454,41.73
751155722,Saint-Lambert 22,Paris 15e Arrondissement,15,82530.640000437,57,11,2,1,2,0,2,1,0,1,0,2,3,0,14,24.233424095456062,36.350136143184095,0.0,169.63396866819244,12.116712047728031,41.73
751155723,Saint-Lambert 23,Paris 15e Arrondissement,15,52719.25500000128,75,9,19,5,2,0,0,0,0,0,0,2,0,0,33,37.9368031661288,0.0,0.0,625.9572522411252,0.0,41.73
751155724,Saint-Lambert 24,Paris 15e Arrondissement,15,65413.16000050745,66,8,8,6,0,0,1,0,0,1,0,0,1,0,22,0.0,15.287443688582577,0.0,336.3237611488167,15.287443688582577,41.73
751155725,Saint-Lambert 25,Paris 15e Arrondissement,15,81395.19500019847,58,6,8,4,1,0,1,0,2,0,4,3,1,4,18,36.85721251718464,12.285737505728214,49.142950022912856,221.14327510310787,0.0,41.73
751155726,Saint-Lambert 26,Paris 15e Arrondissement,15,70188.20500036962,28,3,4,5,0,0,1,0,1,2,0,1,1,0,12,14.247408093635302,14.247408093635302,0.0,170.96889712362363,28.494816187270605,41.73
751155727,Saint-Lambert 27,Paris 15e Arrondissement,15,86029.49000012678,50,12,8,3,1,1,0,1,0,2,13,1,2,13,23,11.623921053100817,23.247842106201634,151.11097369031063,267.3501842213188,23.247842106201634,41.73
751155728,Saint-Lambert 28,Paris 15e Arrondissement,15,35148.85500022061,38,5,6,2,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,369.8555756629457,0.0,41.73
751155729,Saint-Lambert 29,Paris 15e Arrondissement,15,82175.75499991298,119,16,18,13,4,0,0,0,0,1,0,4,0,0,47,48.676157584487484,0.0,0.0,571.944851617728,12.169039396121871,41.73
751155703,Saint-Lambert 3,Paris 15e Arrondissement,15,100256.09000018616,39,6,13,5,0,1,1,0,1,1,5,1,2,5,24,9.974456414549412,19.948912829098823,49.87228207274706,239.38695394918588,9.974456414549412,41.73
751155730,Saint-Lambert 30,Paris 15e Arrondissement,15,90635.82000034767,49,6,5,2,1,0,0,3,0,1,2,1,3,2,13,11.033165474711478,33.099496424134436,22.066330949422955,143.4311511712492,11.033165474711478,41.73
751155731,Saint-Lambert 31,Paris 15e Arrondissement,15,61790.30000019468,23,3,7,3,1,0,1,0,0,1,0,1,1,0,13,16.183769944422497,16.183769944422497,0.0,210.38900927749245,16.183769944422497,41.73
751155732,Saint-Lambert 32,Paris 15e Arrondissement,15,310277.21000056306,5,0,1,3,0,0,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,12.89169771764011,3.2229244294100274,41.73
751155733,Saint-Lambert 33,Paris 15e Arrondissement,15,14529.520000006818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,41.73
751155704,Saint-Lambert 4,Paris 15e Arrondissement,15,172322.04000101457,17,3,5,1,0,0,1,0,0,4,1,0,1,1,9,0.0,5.803088217816551,5.803088217816551,52.22779396034896,23.212352871266205,41.73
751155705,Saint-Lambert 5,Paris 15e Arrondissement,15,116813.39000050655,45,9,15,6,1,0,3,1,0,2,1,1,4,1,30,8.56066243771937,34.24264975087748,8.56066243771937,256.8198731315811,17.12132487543874,41.73
751155706,Saint-Lambert 6,Paris 15e Arrondissement,15,61018.480000082345,36,3,19,2,1,0,0,0,0,0,9,1,0,9,24,16.388477720170194,0.0,147.49629948153174,393.32346528408465,0.0,41.73
751155707,Saint-Lambert 7,Paris 15e Arrondissement,15,85833.35499992204,34,2,11,2,1,0,0,1,1,1,7,2,1,7,15,23.300964992010584,11.650482496005292,81.55337747203704,174.7572374400794,11.650482496005292,41.73
751155708,Saint-Lambert 8,Paris 15e Arrondissement,15,85627.93000072113,46,3,22,3,1,0,0,0,0,1,7,1,0,7,28,11.678432492664232,0.0,81.74902744864963,326.9961097945985,11.678432492664232,41.73
751155709,Saint-Lambert 9,Paris 15e Arrondissement,15,53265.800000077325,101,14,30,8,2,0,0,0,0,0,0,2,0,0,52,37.5475445782678,0.0,0.0,976.2361590349627,0.0,41.73
