commune_name,postal_code,adresse,latitude,longitude,coordinates,accessibilite_de_l_installation_en_faveur_des_personnes_en_situation_de_handicap,accessibilite_de_l_installation_en_transport_en_commun_des_differents_mode,activites,departement_code,nom_de_l_equipement_sportif,nom_de_l_installation_sportive,types_d_amenagements_de_confort
Paris 9e Arrondissement,75009,94 RUE SAINT LAZARE,48.8760741412,2.3279121102,"48.8760741412, 2.3279121102",False,"Métro,Bus","Activités de forme et de santé,Autres Danses,Gymnastique Rythmique,Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan",75,GRANDE SALLE DE COURS COLLECTIFS,LES CERCLES DE LA FORME SAINT-LAZARE,Bain(s) de vapeur / hammam;Sauna
Paris 15e Arrondissement,75015,Port de Javel Bas,48.843488119,2.273506621,"48.843488119, 2.273506621",True,"Bus,Métro,Tramway","Activités de forme et de santé,Musculation",75,Studio de cardio-training et de musculation,ANNETTE K.,Sauna;Solarium
Paris 19e Arrondissement,75019,15 RUE CHAUMONT,48.8806,2.37137,"48.8806, 2.37137",True,"Métro,Bus","Activités de forme et de santé,Aikido / Aikibudo / Budo,Judo / Jujitsu / Taïso,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...",75,SALLE DE JUDO,SALLES DE SPORT CHAUMONT LEPAGE,
Paris 18e Arrondissement,75018,14 RUE ACHILLE MARTINET,48.89229,2.33714,"48.89229, 2.33714",False,"Métro,Bus",Squash,75,4 COURTS DE SQUASH 2,SQUASH CLUB MONTMARTRE,Sauna
Paris 19e Arrondissement,75019,24 RUE EDOUARD PAILLERON,48.88035,2.37888,"48.88035, 2.37888",True,,"Activités de forme et de santé,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,2 TERRAINS DE VOLLEY BALL N°1 ET 2,TEP CENTRE SPORTIF EDOUARD PAILLERON,
Paris 20e Arrondissement,75020,24 RUE LE VAU,48.869098,2.411032,"48.869098, 2.411032",True,"Bus,Métro","Autres Danses,Lutte traditionnelle / olympique libre / olympique gréco-romaine / bretonne / féminine",75,SALLE DE LUTTE,COLLEGE PIERRE MENDES FRANCE,
Paris 20e Arrondissement,75020,19 RUE LAGNY,48.849536,2.40187,"48.849536, 2.40187",False,"Métro,Bus,Tramway",Course sur piste,75,STADE D'ATHLETISME,TEP LAGNY,
Paris 5e Arrondissement,75005,31 Avenue Georges Bernanos,48.840506,2.337752,"48.840506, 2.337752",True,"Métro,Bus,Train","Activités de forme et de santé,Boxe Anglaise",75,SALLE MULTISPORT N°6,CENTRE SPORTIF UNIVERSITAIRE JEAN SARRAILH (CROUS),
Paris 2e Arrondissement,75002,17 rue léopold bellan,48.86658,2.34527,"48.86658, 2.34527",False,"Métro,Bus","Activités de forme et de santé,Autres Danses,Badminton,Jeu de volant,Gymnastique Artistique,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...,Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan",75,SALLE DE GYMNASTIQUE,CENTRE SPORTIF JEAN DAME,
Paris 4e Arrondissement,75004,41 RUE DU TEMPLE,48.85972,2.35352,"48.85972, 2.35352",False,"Métro,Bus,Train",Autres Danses,75,"3 SALLES BIZET, LULLI ET RAMEAU 3",CENTRE DE DANSE DU MARAIS,
Paris 13e Arrondissement,75013,81 BOULEVARD MASSENA,48.81994,2.36761,"48.81994, 2.36761",True,"Métro,Bus,Tramway","Badminton,Jeu de volant,Basket-Ball,Escrime (Epée / Fleuret / Sabre ),Football / Football en salle (Futsal),Gymnastique Artistique,Handball / Mini hand / Handball de plage,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...,Tennis de table,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,HALLE CARPENTIER - AIRES N°3 ET 4,CENTRE SPORTIF GEORGES CARPENTIER,
Paris 20e Arrondissement,75020,81 RUE DE LAGNY,48.8492001593,2.40883558989,"48.8492001593, 2.40883558989",True,"Métro,Bus","Activités de forme et de santé,Musculation",75,SALLE DE CIRCUIT TRAINING,NEONESS PARIS NATION,
Paris 9e Arrondissement,75009,54 RUE DE CLICHY,48.8806315094,2.32897622293,"48.8806315094, 2.32897622293",False,"Métro,Bus","Activités de forme et de santé,Autres Danses",75,STUDIO G,CENTRE INTERNATIONAL DE DANSE JAZZ,
Paris 12e Arrondissement,75012,ROUTE DU BOSQUET MORTEMART BOIS DE VINCENNES,48.82776,2.4598,"48.82776, 2.4598",False,Bus,"Baseball,Rugby à 13 / Rugby à 7,Rugby à 15 / Rugby à 7",75,TERRAIN DE RUGBY N°1,STADE PERSHING,
Paris 12e Arrondissement,75012,ROUTE DE LA PYRAMIDE - BOIS DE VINCENNES,48.83746,2.43831,"48.83746, 2.43831",False,"Métro,Bus",Tennis,75,COURTS DE TENNIS 1-3-5-7 3,STADE JEAN MERMOZ,
Paris 16e Arrondissement,75016,30 BOULEVARD LANNES,48.868251881,2.27234373985,"48.868251881, 2.27234373985",True,"Bus,Métro,Tramway",Tennis,75,COURT DE TENNIS N°3,CENTRE SPORTIF HENRY DE MONTHERLANT,
Paris 19e Arrondissement,75019,39 ROUTE DES PETITS PONTS,48.89328,2.39616,"48.89328, 2.39616",True,"Métro,Bus,Tramway","Course sur piste,Lancer,Saut",75,STADE D'ATHLETISME PAGODE,CENTRE SPORTIF JULES LADOUMEGUE,
Paris 19e Arrondissement,75019,27 RUE EDOUARD PAILLERON,48.8812,2.3784,"48.8812, 2.3784",True,,"Badminton,Jeu de volant,Basket-Ball,Handball / Mini hand / Handball de plage,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...,Tennis,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,GYMNASE N°1 ET N°3 2,COLLEGE-LYCEE BERGSON,
Paris 20e Arrondissement,75020,81 RUE DE LAGNY,48.8491916657,2.40871757269,"48.8491916657, 2.40871757269",True,"Métro,Bus","Activités de forme et de santé,Autres Danses,Expression gymnique",75,SALLE DE COURS COLLECTIFS,NEONESS PARIS NATION,
Paris 19e Arrondissement,75019,147 BOULEVARD MACDONALD,48.898838,2.379046,"48.898838, 2.379046",True,"Métro,Bus","Badminton,Jeu de volant,Basket-Ball,Football / Football en salle (Futsal),Handball / Mini hand / Handball de plage",75,GYMNASE,GYMNASE MACDONALD,
Paris 20e Arrondissement,75020,24 RUE LE VAU,48.868889,2.412032,"48.868889, 2.412032",True,"Bus,Métro",Tennis de table,75,HALL A,COLLEGE PIERRE MENDES FRANCE,
Paris 7e Arrondissement,75007,5 rue eblé,48.8487971753,2.31455398505,"48.8487971753, 2.31455398505",False,"Bus,Train,Métro",Musculation,75,SALLE DE MUSCULATION,RACING CLUB DE FRANCE,
Paris 8e Arrondissement,75008,18 RUE ROQUEPINE,48.87254,2.31875,"48.87254, 2.31875",False,"Métro,Bus","Activités de forme et de santé,Autres Danses,Gymnastique Artistique,Gymnastique Rythmique",75,SALLE DE DANSE,GYMNASE ROQUEPINE,
Paris 10e Arrondissement,75010,17 RUE DU FAUBOURG DU TEMPLE PARIS,48.868403,2.365786,"48.868403, 2.365786",False,"Métro,Bus",Autres Danses,75,GRANDE SALLE,ECOLE DE DANSE DE PARIS,
Paris 11e Arrondissement,75011,9-11 RUE ALPHONSE BAUDIN PARIS,48.860513,2.370252,"48.860513, 2.370252",True,"Métro,Bus","Aquagym,Baignade loisirs,Natation course sportive,Natation synchronisée",75,BASSIN 25 M,CENTRE SPORTIF DE LA COUR DES LIONS,
Paris 12e Arrondissement,75012,3-5 RUE D'ALYRE,48.8481,2.37727,"48.8481, 2.37727",True,"Métro,Bus,Train","Activités de forme et de santé,Autres Danses,Expression gymnique",75,SALLE 11,CENTRE PARIS ANIM' MAISON DES ENSEMBLES,
Paris 12e Arrondissement,75012,13 RUE ANTOINE JULIEN HENARD PARIS,48.842241,2.389377,"48.842241, 2.389377",True,"Métro,Bus","Activités de forme et de santé,Baignade loisirs,Natation course sportive",75,BASSIN SPORTIF DE 25 METRES,PISCINE JEAN BOITEUX,Solarium
Paris 12e Arrondissement,75012,6 AVENUE MAURICE RAVEL PARIS,48.84151,2.41176,"48.84151, 2.41176",False,"Métro,Bus","Activités de forme et de santé,Autres Danses,Escrime (Epée / Fleuret / Sabre ),Gymnastique Artistique",75,SALLE BOLERO,CENTRE PARIS ANIM' MAURICE RAVEL,
Paris 18e Arrondissement,75018,57 Rue de la Chapelle,48.8951702238,2.35718536173,"48.8951702238, 2.35718536173",False,,Activités de forme et de santé,75,BASIC FIT,BASIC FIT,
Paris 20e Arrondissement,75020,21 Rue des Grands Champs,48.8509095318,2.40098415387,"48.8509095318, 2.40098415387",False,,Activités de forme et de santé,75,BASIC FIT,BASIC FIT,
Paris 3e Arrondissement,75003,4 RUE EUGENE SPULLER,48.86397,2.36208,"48.86397, 2.36208",True,,"Aikido / Aikibudo / Budo,Judo / Jujitsu / Taïso",75,DOJO,CARREAU DU TEMPLE,
Paris 11e Arrondissement,75011,4 RUE MERCOEUR PARIS,48.856815,2.383086,"48.856815, 2.383086",False,"Métro,Bus","Activités de forme et de santé,Judo / Jujitsu / Taïso,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...",75,DOJO,CENTRE PARIS ANIM' MERCOEUR,
Paris 11e Arrondissement,75011,37 RUE BREGUET,48.85836,2.37573,"48.85836, 2.37573",True,"Métro,Bus","Activités de forme et de santé,Gymnastique Artistique,Haltérophilie / Force athlétique",75,SALLE DE CROSSFIT,CROSSFIT ORIGINAL ADDICTS,
Paris 13e Arrondissement,75013,7 RUE DES CINQ DIAMANTS,48.82974,2.35205,"48.82974, 2.35205",False,"Métro,Bus","Autres Danses,Gymnastique Artistique",75,SALLE DE DANSE,ASSOCIATION LE JARDIN DES ENFANTS,
Paris 16e Arrondissement,75016,ROUTE DES LACS A MADRID,48.8723936142,2.25771446234,"48.8723936142, 2.25771446234",False,Bus,Equitation,75,GRANDE CARRIERE,SOCIETE EQUESTRE DE L'ETRIER,
Paris 16e Arrondissement,75016,ALLEE FORTUNEE BOIS DE BOULOGNE,48.8496416957,2.2500928848,"48.8496416957, 2.2500928848",False,"Métro,Bus",Tennis,75,COURT DE TENNIS N°1,PARIS JEAN BOUIN CASG (ANNEXE),
Paris 17e Arrondissement,75017,32-34 BOULEVARD DE REIMS,48.8892,2.2959,"48.8892, 2.2959",True,"Métro,Bus",Tennis,75,MUR D'ENTRAINEMENT,CENTRE SPORTIF REIMS,
Paris 17e Arrondissement,75017,36 boulevard de reims,48.88862,2.29554,"48.88862, 2.29554",False,"Bus,Métro","Aquagym,Baignade loisirs,Natation course sportive,Plongée en apnée,Plongée subaquatique (Plongée libre)",75,BASSIN DE 25 METRES,PISCINE CHAMPERRET,Solarium
Paris 19e Arrondissement,75019,11 RUE TANDOU,48.8863,2.38027,"48.8863, 2.38027",False,"Métro,Bus","Activités de forme et de santé,Autres Danses,Badminton,Jeu de volant,Basket-Ball,Gymnastique Artistique,Hockey en salle / Hockey sur gazon,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,GYMNASE DE TYPE B,GYMNASE TANDOU,
Paris 15e Arrondissement,75015,68 RUE FALGUIERE,48.840491,2.312951,"48.840491, 2.312951",False,"Métro,Bus,Train","Badminton,Jeu de volant,Basket-Ball,Handball / Mini hand / Handball de plage",75,GYMNASE,PAROISSE SAINT-JEAN DE LA SALLE,
Paris 15e Arrondissement,75015,17 rue blomet,48.843161,2.307761,"48.843161, 2.307761",True,"Métro,Bus","Baignade loisirs,Natation course sportive",75,BASSIN DE 50 METRES,PISCINE MUNICIPALE BLOMET,
Paris 15e Arrondissement,75015,133 Rue de Javel,48.842898,2.288978,"48.842898, 2.288978",True,,Musculation,75,basic fit,basic fit,
Paris 17e Arrondissement,75017,9 RUE MARIA DERAISMES,48.89405,2.3261,"48.89405, 2.3261",True,"Métro,Bus","Basket-Ball,Football / Football en salle (Futsal)",75,TERRAIN MULTISPORTS,SQUARE DES EPINETTES,
Paris 12e Arrondissement,75012,113 ROUTE DE LA PYRAMIDE BOIS DE VINCENNES,48.833328,2.439486,"48.833328, 2.439486",True,"Métro,Bus",Tennis,75,COURT DE TENNIS N°10,TENNIS DE LA FALUERE,
Paris 11e Arrondissement,75011,64 RUE SAINT MAUR,48.8635,2.3796,"48.8635, 2.3796",True,"Métro,Bus",Basket-Ball,75,TERRAIN DE BASKET BALL - 1ERE COUR,COLLEGE CHARLES PEGUY,
Paris 16e Arrondissement,75016,20 AVENUE BUGEAUD,48.870475,2.28245,"48.870475, 2.28245",False,"Métro,Bus","Autres Danses,Gymnastique Artistique",75,GYMNASE,ECOLE SAINT FRANCOIS,
Paris 5e Arrondissement,75005,39 BIS RUE POLIVEAU,48.839385,2.357812,"48.839385, 2.357812",True,"Métro,Bus,Train","Basket-Ball,Handball / Mini hand / Handball de plage,Tennis",75,TEP,CENTRE SPORTIF POLIVEAU,
Paris 7e Arrondissement,75007,49 RUE DE BABYLONE,48.85157,2.31802,"48.85157, 2.31802",False,"Bus,Métro","Activités de forme et de santé,Expression gymnique,Kick boxing / Cardio KB / Kick boxing light / KB Défense",75,DOJO JORDON BEY,CLUB 49 BABYLONE,Sauna
Paris 12e Arrondissement,75012,26 BOULEVARD CARNOT,48.842903,2.412043,"48.842903, 2.412043",False,"Métro,Bus",Course sur piste,75,PISTE DROITE 3 COULOIRS,CENTRE SPORTIF CARNOT,
Paris 13e Arrondissement,75013,3 RUE CAILLAUX,48.82279,2.36189,"48.82279, 2.36189",False,"Métro,Bus,Tramway","Aikido / Aikibudo / Budo,Autres Danses,Gymnastique Artistique,Judo / Jujitsu / Taïso,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...",75,SALLE D'ARTS MARTIAUX,GYMNASE CAILLAUX,
Paris 15e Arrondissement,75015,4 RUE LOUIS ARMAND,48.8313657048,2.27580428102,"48.8313657048, 2.27580428102",True,"Métro,Bus,Tramway",Baignade loisirs,75,BASSIN INTERIEUR A VAGUES,FOREST HILL AQUABOULEVARD,Bain(s) de vapeur / hammam;Bain(s) bouillonnant(s);Sauna;Solarium
Paris 17e Arrondissement,75017,17 AVENUE DE LA PORTE DE VILLIERS,48.88433,2.2856,"48.88433, 2.2856",False,"Métro,Bus","Course sur piste,Lancer,Saut",75,STADE D'ATHLETISME,STADE PAUL FABER,
Paris 18e Arrondissement,75018,6 ESPLANADE NATHALIE SARRAUTE,48.88759,2.36244,"48.88759, 2.36244",True,"Métro,Bus","Activités de forme et de santé,Judo / Jujitsu / Taïso",75,DOJO,CENTRE SPORTIF MICHELINE OSTERMEYER,
Paris 14e Arrondissement,75014,10 RUE HUYGHENS,48.84091,2.32833,"48.84091, 2.32833",False,"Métro,Bus","Activités de forme et de santé,Gymnastique Artistique,Judo / Jujitsu / Taïso,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...",75,SALLE ARTS MARTIAUX,GYMNASE HUYGHENS,
Paris 14e Arrondissement,75014,181 RUE VERCINGETORIX,48.83142,2.30972,"48.83142, 2.30972",True,"Métro,Bus,Tramway",Escalade,75,MUR D'ESCALADE,CENTRE PARIS ANIM' VERCINGETORIX,
Paris 15e Arrondissement,75015,13 RUE DU GENERAL GUILLAUMAT,48.82776,2.29409,"48.82776, 2.29409",False,"Métro,Tramway","Activités de forme et de santé,Aikido / Aikibudo / Budo,Expression gymnique,Judo / Jujitsu / Taïso,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...",75,SALLE D'ARTS MARTIAUX,CENTRE SPORTIF LA PLAINE,
Paris 19e Arrondissement,75019,61 RUE ARCHEREAU,48.8928,2.37582,"48.8928, 2.37582",True,,"Autres Danses,Gymnastique Artistique,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...",75,SALLE DE DANSE,GYMNASE ARCHEREAU,
Paris 15e Arrondissement,75015,24 RUE PAUL BARRUEL,48.8386452958,2.3046388373,"48.8386452958, 2.3046388373",False,"Bus,Métro","Handball / Mini hand / Handball de plage,Tennis",75,TENNIS,TEP PAUL BARRUEL,
Paris 4e Arrondissement,75004,13 RUE CHARLEMAGNE,48.85377,2.36036,"48.85377, 2.36036",True,"Bus,Métro","Autres Danses,Basket-Ball,Gymnastique Artistique,Handball / Mini hand / Handball de plage,Judo / Jujitsu / Taïso,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...,Musculation,Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,GYMNASE N°1 DU HAUT,COLLEGE CHARLEMAGNE,
Paris 9e Arrondissement,75009,77 BOULEVARD DE CLICHY,48.88435,2.32953,"48.88435, 2.32953",True,,"Gymnastique Artistique,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,PETIT GYMNASE,COLLEGE - LYCEE JULES-FERRY,
Paris 16e Arrondissement,75016,Place du Maréchal de Lattre de Tassigny,48.8709,2.27419,"48.8709, 2.27419",True,"Métro,Bus,Train",Squash,75,COURT DE SQUASH,UNIVERSITE PARIS DAUPHINE,
Paris 17e Arrondissement,75017,118 BOULEVARD BESSIERES,48.8948,2.31366,"48.8948, 2.31366",True,"Métro,Tramway,Bus","Badminton,Jeu de volant,Basket-Ball,Tennis,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,PETIT GYMNASE,COLLEGE - LYCEE HONORE DE BALZAC,
Paris 16e Arrondissement,75016,26 AVENUE DU GENERAL SARRAIL,48.8447,2.25463,"48.8447, 2.25463",True,"Métro,Bus",Tennis,75,COURT DE TENNIS N°1-2-3-4-7-8-9-10-11-12 8,PARIS JEAN BOUIN,Sauna
Paris 12e Arrondissement,75012,113 ROUTE DE LA PYRAMIDE BOIS DE VINCENNES,48.833752,2.439311,"48.833752, 2.439311",True,"Métro,Bus",Tennis,75,COURT DE TENNIS N°19,TENNIS DE LA FALUERE,
Paris 14e Arrondissement,75014,17 boulevard jourdan,48.81888,2.33423,"48.81888, 2.33423",True,,Tennis,75,COURT DE TENNIS N°5,CITE INTERNATIONALE UNIVERSITAIRE DE PARIS,
Paris 16e Arrondissement,75016,24 AVENUE GORDON BENNET,48.846516,2.249764,"48.846516, 2.249764",True,,Tennis,75,COURT DE TENNIS 2 7,ROLAND GARROS,Sauna
Paris 7e Arrondissement,75007,6 RUE ALBERT DE LAPPARENT,48.8485714674,2.30770898765,"48.8485714674, 2.30770898765",True,"Métro,Bus","Badminton,Jeu de volant,Football / Football en salle (Futsal),Hockey sur patins en ligne / Hockey sur patins",75,TERRAIN EXTERIEUR (COURS BASSE),ASIEM BON CONSEIL,
Paris 8e Arrondissement,75008,37 avenue hoche,48.87578,2.300391,"48.87578, 2.300391",True,"Métro,Bus,Train","Activités de forme et de santé,Aquagym,Baignade loisirs",75,BASSIN,Le Raffles Royal Monceau Spa,Bain(s) de vapeur / hammam;Sauna;Autre
Paris 11e Arrondissement,75011,5 PASSAGE DES TAILLANDIERS PARIS,48.85391,2.374668,"48.85391, 2.374668",False,,Autres Danses,75,STUDIO D,STUDIO HARMONIC,
Paris 11e Arrondissement,75011,131 BOULEVARD DE CHARONNE,48.857454,2.392074,"48.857454, 2.392074",True,"Métro,Bus",Boxe française savate,75,SALLE DE BOXE,CERCLE DE LA FORME CHARONNE,Sauna
Paris 13e Arrondissement,75013,3 RUE CAILLAUX,48.82279,2.36189,"48.82279, 2.36189",False,"Métro,Bus,Tramway",Escrime (Epée / Fleuret / Sabre ),75,SALLE D'ESCRIME,GYMNASE CAILLAUX,
Paris 13e Arrondissement,75013,13 AVENUE DE LA PORTE DE CHOISY,48.81836,2.36559,"48.81836, 2.36559",False,"Métro,Bus,Tramway",Tennis,75,COURT DE TENNIS,COMPLEXE SPORTIF DE CHOISY,
Paris 15e Arrondissement,75015,1 PLACE CARDINAL AMETTE,48.850711,2.296931,"48.850711, 2.296931",False,"Métro,Bus",Tennis,75,COURT DE TENNIS,PAROISSE SAINT LEON CASL,
Paris 4e Arrondissement,75004,16-20 RUE QUINCAMPOIX,48.85986,2.34997,"48.85986, 2.34997",True,"Métro,Bus,Train","Activités de forme et de santé,Autres Danses,Expression gymnique",75,SALLE DE STRETCHING,L'USINE BEAUBOURG,Bain(s) de vapeur / hammam;Bain(s) de vapeur / hammam
Paris 18e Arrondissement,75018,2 RUE JEAN COCTEAU,48.89996,2.35111,"48.89996, 2.35111",True,"Métro,Bus",Escalade,75,MUR D'ESCALADE,CENTRE SPORTIF DES POISSONNIERS,
Paris 10e Arrondissement,75010,27 RUE DES PETITS HOTELS PARIS,48.87713,2.35239,"48.87713, 2.35239",True,"Métro,Bus",Musculation,75,ESPACE MUSCULATION,CLUB LAFAYETTE,
Paris 11e Arrondissement,75011,13 RUE DAVAL,48.85503,2.37062,"48.85503, 2.37062",False,,"Gymnastique Rythmique,Musculation",75,SALLE VIDEO,L'APPART FITNESS PARIS BASTILLE 11E,
Paris 14e Arrondissement,75014,11 TER RUE D'ALESIA,48.82722,2.33563,"48.82722, 2.33563",True,"Métro,Bus,Tramway",Escalade,75,MUR D ESCALADE AMOVIBLE,GYMNASE ALICE MILLIAT,
Paris 15e Arrondissement,75015,31 RUE DU HAMEAU,48.8339,2.28741,"48.8339, 2.28741",True,"Métro,Bus,Tramway","Activités de forme et de santé,Autres Danses,Gymnastique Rythmique",75,PETITE SALLE DE COURS COLLECTIFS,LES CERCLES DE LA FORME PORTE DE VERSAILLES,Sauna
Paris 18e Arrondissement,75018,56 RUE D'AUBERVILLIERS,48.88923,2.36696,"48.88923, 2.36696",True,"Métro,Bus",Tennis,75,MUR DE TENNIS,LES JARDINS D'EOLE,
Paris 20e Arrondissement,75020,4 RUE GALLERON,48.8594,2.40496,"48.8594, 2.40496",True,,"Basket-Ball,Handball / Mini hand / Handball de plage,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,"TERRAIN ""STADIUM""",COLLEGE FLORA TRISTAN,
Paris 16e Arrondissement,75016,12 RUE MICHEL ANGE,48.8472,2.26351,"48.8472, 2.26351",False,"Métro,Bus","Gymnastique Artistique,Tennis de table",75,GYMNASE N°2,COLLEGE - LYCEE NOTRE-DAME DES OISEAUX,
Paris 4e Arrondissement,75004,41 RUE DU TEMPLE,48.85973,2.35351,"48.85973, 2.35351",False,"Métro,Bus,Train",Autres Danses,75,SALLE ROSSINI,CENTRE DE DANSE DU MARAIS,
Paris 12e Arrondissement,75012,ROUTE DU BOSQUET MORTEMART BOIS DE VINCENNES,48.827073,2.460382,"48.827073, 2.460382",False,Bus,Football / Football en salle (Futsal),75,TERRAIN DE FOOTBALL N°6,STADE PERSHING,
Paris 12e Arrondissement,75012,68 BOULEVARD PONIATOWSKI,48.83227,2.40076,"48.83227, 2.40076",False,"Tramway,Métro,Bus",,75,TERRAIN DE VOLLEY BALL N°1,CENTRE SPORTIF LEO LAGRANGE,
Paris 15e Arrondissement,75015,399 RUE DE VAUGIRARD,48.832063,2.291664,"48.832063, 2.291664",False,"Métro,Bus,Tramway",Tennis,75,COURT DE TENNIS N°3,TENNIS CLUB CHEMINOT DE VAUGIRARD,
Paris 12e Arrondissement,75012,ROUTE DU BOSQUET MORTEMART BOIS DE VINCENNES,48.82824,2.46203,"48.82824, 2.46203",False,Bus,Baseball,75,TERRAIN DE SOFT BALL,STADE PERSHING,
Paris 15e Arrondissement,75015,2 RUE LOUIS ARMAND,48.8313601166,2.26864501831,"48.8313601166, 2.26864501831",False,"Métro,Bus,Tramway",Tennis,75,COURT DE TENNIS N°3,CENTRE SPORTIF SUZANNE LENGLEN,
Paris 12e Arrondissement,75012,ROUTE DE LA PYRAMIDE,48.83537,2.44128,"48.83537, 2.44128",True,,Football / Football en salle (Futsal),75,TERRAIN D'HONNEUR,STADE LEO LAGRANGE,
Paris 15e Arrondissement,75015,2 RUE LOUIS ARMAND,48.830772,2.270671,"48.830772, 2.270671",False,"Métro,Bus,Tramway","Football Américain / Flag,Rugby à 15 / Rugby à 7",75,TERRAIN DE RUGBY,CENTRE SPORTIF SUZANNE LENGLEN,
Paris 16e Arrondissement,75016,74 ter RUE LAURISTON,48.8683854818,2.28892821374,"48.8683854818, 2.28892821374",False,"Métro,Bus",Squash,75,COURT DE SQUASH N°4,STE SPORTIVE DU JEU DE PAUME ET DE RAQUETTES,Sauna
Paris 16e Arrondissement,75016,11 chemin de la croix catelan,48.8643,2.25554,"48.8643, 2.25554",True,,Musculation,75,SALLE DE MUSCULATION,LAGARDERE PARIS RACING,
Paris 17e Arrondissement,75017,145 BOULEVARD MALESHERBES,48.8946,2.3079,"48.8946, 2.3079",False,"Métro,Bus","Autres Danses,Gymnastique Artistique,Lutte traditionnelle / olympique libre / olympique gréco-romaine / bretonne / féminine,Trampoline / Double mini-tramp",75,SALLE DE SPORTS CARDINET,CITE SCOLAIRE CARNOT,
Paris 16e Arrondissement,75016,11 chemin de la croix catelan,48.8653,2.25654,"48.8653, 2.25654",True,,Tennis,75,COURT DE TENNIS EN TERRE BATTUE SYNTHETIQUE 7,LAGARDERE PARIS RACING,
Paris 4e Arrondissement,75004,41 RUE DU TEMPLE,48.85972,2.35352,"48.85972, 2.35352",False,"Métro,Bus,Train",Autres Danses,75,SALLE VERDI,CENTRE DE DANSE DU MARAIS,
Paris 12e Arrondissement,75012,ROUTE DE LA PYRAMIDE,48.83595,2.4402,"48.83595, 2.4402",True,,Basket-Ball,75,TERRAINS DE BASKET-BALL 2,STADE LEO LAGRANGE,
Paris 18e Arrondissement,75018,12 rue rené binet,48.90014,2.34168,"48.90014, 2.34168",True,"Bus,Métro",Basket-Ball,75,TERRAIN DE BASKET-BALL,CENTRE SPORTIF BERTRAND DAUVIN,
Paris 15e Arrondissement,75015,Rue de la Croix Nivert,48.847268,2.300982,"48.847268, 2.300982",True,"Bus,Métro",Boxe Anglaise,75,Club de boxe,Temple | Noble Art,Sauna
