objectid,nom,commune_code,commune_name,postal_code,department_code,x_coord,y_coord,adresse_ua,nature_u_1,patronyme,secteur_pu
4627,Ecole primaire privée Horizon Montessori,75113,PARIS,75013,75,653845.0,6859255.7045,6 rue Gourdault,ECOLE DE NIVEAU ELEMENTAIRE,HORIZON MONTESSORI,Privé
4949,Ecole élémentaire privée Yechiva Torah Werahamim,75119,PARIS,75019,75,654157.399999999,6865540.7045,15 rue Riquet,ECOLE DE NIVEAU ELEMENTAIRE,YECHIVA TORAH WERAHAMIM,Privé
4950,Ecole maternelle internationale Les petits Dragons,75117,PARIS,75017,75,650262.899999999,6865278.4045,29 rue Truffaut,ECOLE MATERNELLE,LES PETITS DRAGONS,Privé
4951,Ecole primaire privée Du Cerene,75112,PARIS,75012,75,656009.0,6860445.1045,25 rue Dargono,ECOLE DE NIVEAU ELEMENTAIRE,ECOLE DU CERENE,Privé
4952,Ecole primaire privée Dynamique,75114,PARIS,75014,75,651140.0,6858663.4045,36 rue des Artistes,ECOLE DE NIVEAU ELEMENTAIRE,DYNAMIQUE,Privé
4953,Ecole maternelle privée 1 2 3 Mon école,75115,PARIS,75015,75,648581.700000003,6861053.8045,28 rue Frémicourt,ECOLE MATERNELLE,1 2 3 MON ECOLE,Privé
4954,Lily School Paris,75115,PARIS,75015,75,649091.700000003,6859869.1045,55 rue Paul Barruel,ECOLE MATERNELLE,LILY SCHOOL PARIS,Privé
4955,Ecole primaire publique Dombasle,75115,PARIS,75015,75,648487.299999997,6859765.2045,28 rue Dombasle,ECOLE DE NIVEAU ELEMENTAIRE,DOMBASLE,Public
4956,Ecole primaire publique Louise Bourgeois,75113,PARIS,75013,75,654386.5,6858666.7045,19 rue Louise Bourgeois,ECOLE DE NIVEAU ELEMENTAIRE,LOUISE BOURGEOIS,Public
4957,Ecole primaire privée Saint-Sauveur,75102,PARIS,75002,75,652122.399999999,6863182.2045,14 rue des Petits Carreaux,ECOLE DE NIVEAU ELEMENTAIRE,SAINT-SAUVEUR,Privé
4958,Ecole primaire privée Sinaï,75118,PARIS,75018,75,653515.5,6866240.7045,2 rue Tristan Tzara,ECOLE DE NIVEAU ELEMENTAIRE,SINAI,Privé
4959,Ecole primaire privée Sévigné,75114,PARIS,75014,75,651155.700000003,6859567.2045,95 boulevard Arago,ECOLE DE NIVEAU ELEMENTAIRE,SEVIGNE,Privé
4960,Ecole primaire privée Stanislas,75106,PARIS,75006,75,650661.0,6860839.5045,22 rue Notre Dame des Champs,ECOLE DE NIVEAU ELEMENTAIRE,STANISLAS,Privé
4961,Ecole primaire privée Saint Paul,75111,PARIS,75011,75,654335.100000001,6863282.6045,81 rue Jean-Pierre Timbaud,ECOLE DE NIVEAU ELEMENTAIRE,SAINT-PAUL,Privé
4962,Ecole Primaire Privée Saint-Marcel,75113,PARIS,75013,75,652677.700000003,6859784.7045,16 rue Pirandello,ECOLE DE NIVEAU ELEMENTAIRE,SAINT MARCEL,Privé
4964,Ecole primaire Montessori Paris17,75117,PARIS,75017,75,,,17 rue Alfred Roll,ECOLE DE NIVEAU ELEMENTAIRE,MONTESSORI PARIS 17,Privé
4966,Ecole primaire privée Saint-Jean Bosco,75115,PARIS,75015,75,649538.399999999,6860061.5045,34 bis rue du Cotentin,ECOLE DE NIVEAU ELEMENTAIRE,SAINT-JEAN BOSCO,Privé
4967,Ecole primaire privée Yad Mordekhaï,75111,PARIS,75011,75,654174.299999997,6863272.5045,145 rue Saint-Maur,ECOLE DE NIVEAU ELEMENTAIRE,YAD MORDEKHAI,Privé
4968,Ecole élémentaire privée Les petits Lascar,75116,PARIS,75016,75,646719.600000001,6861433.1045,14 rue Théophile Gautier,ECOLE DE NIVEAU ELEMENTAIRE,LES PETITS LASCAR,Privé
4969,Ecole élémentaire privée Lab School Paris,75102,PARIS,75002,75,652362.100000001,6863326.9045,12 rue d'Alexandrie,ECOLE DE NIVEAU ELEMENTAIRE,LAB SCHOOL PARIS,Privé
4975,Ecole maternelle privée spécialisée Saint-Jean De Dieu,75115,PARIS,75015,75,648075.0,6860235.5045,205 rue Javel,ECOLE MATERNELLE SPECIALISEE,SAINT-JEAN DE DIEU,Privé
4980,Ecole maternelle privée British Council,75117,PARIS,75017,75,,,57 rue Ampère,ECOLE MATERNELLE,BRITISH COUNCIL,Privé
4986,Ecole maternelle privée Jardin d'enfants des Nations-Unies,75116,PARIS,75016,75,646049.0,6861421.0045,40 rue Pierre Guérin,ECOLE MATERNELLE,JARDIN D'ENFANTS NATIONS-UNIES,Privé
4987,Ecole maternelle spéciale privée Ecole plus,75111,PARIS,75011,75,654497.799999997,6862994.6045,2 rue Dranem,ECOLE MATERNELLE SPECIALISEE,ECOLE PLUS,Privé
4988,Ecole élémentaire privée Bethy,75120,PARIS,75020,75,656140.600000001,6862757.7045,50 bis rue des Prairies,ECOLE DE NIVEAU ELEMENTAIRE,BETHY,Privé
4989,La place des enfants,75105,PARIS,75005,75,652552.799999997,6861129.1045,20 rue du Cardinal Lemoine,ECOLE DE NIVEAU ELEMENTAIRE,LA PLACE DES ENFANTS,Privé
4995,Ecole élémentaire privée Wikids,75109,PARIS,75009,75,652073.100000001,6864722.3045,60 rue de Rochechouart,ECOLE MATERNELLE,WIKIDS,Privé
4997,Ecole élémentaire privée Montessori Jeunes Pousses,75119,PARIS,75019,75,,,29 rue de l'Ourcq,ECOLE DE NIVEAU ELEMENTAIRE,MONTESSORI JEUNES POUSSES,Privé
5000,Ecole primaire privée Levinas,75111,PARIS,75011,75,654227.600000001,6861965.5045,84 rue de la Roquette,ECOLE DE NIVEAU ELEMENTAIRE,LEVINAS,Privé
5001,Ecole élémentaire privée L'Îlot Montessori,75118,PARIS,75018,75,651465.299999997,6866401.7045,136 rue Damrémont,ECOLE DE NIVEAU ELEMENTAIRE,L ILOT MONTESSORI,Privé
5002,Ecole primaire privée L'Assomption,75116,PARIS,75016,75,648231.0,6863214.7045,6 rue de Lubeck,ECOLE DE NIVEAU ELEMENTAIRE,L'ASSOMPTION,Privé
5003,Ecole primaire privée Gerson,75116,PARIS,75016,75,646813.0,6862542.0045,31 rue de la Pompe,ECOLE DE NIVEAU ELEMENTAIRE,GERSON,Privé
5004,Ecole primaire privée Saint Georges,75119,PARIS,75019,75,654171.399999999,6864746.0045,17 rue Bouret,ECOLE DE NIVEAU ELEMENTAIRE,SAINT-GEORGES,Privé
5005,Ecole primaire privée Lucien de Hirsch,75119,PARIS,75019,75,654248.100000001,6864603.3045,68 avenue Secrétan,ECOLE DE NIVEAU ELEMENTAIRE,LUCIEN DE HIRSCH,Privé
5006,Ecole primaire PARMENTIER,75111,PARIS,75011,75,654422.799999997,6862370.4045,11 bis avenue Parmentier,ECOLE DE NIVEAU ELEMENTAIRE,PARMENTIER,Public
5007,Ecole primaire AMIRAL ROUSSIN,75115,PARIS,75015,75,648599.200000003,6860693.9045,35 rue de l'Amiral Roussin,ECOLE DE NIVEAU ELEMENTAIRE,AMIRAL ROUSSIN,Public
5008,Ecole primaire A,75119,PARIS,75019,75,654749.299999997,6865968.5045,7 rue Barbanègre,ECOLE DE NIVEAU ELEMENTAIRE,BARBANEGRE EA,Public
5009,Ecole primaire CHEMINETS,75119,PARIS,75019,75,655907.399999999,6865460.6045,16 rue des Cheminets,ECOLE DE NIVEAU ELEMENTAIRE,CHEMINETS,Public
5010,Ecole primaire DUQUESNE,75107,PARIS,75007,75,649587.200000003,6861281.0045,42 avenue Duquesne,ECOLE DE NIVEAU ELEMENTAIRE,DUQUESNE,Public
5011,Ecole primaire DUSSOUBS,75102,PARIS,75002,75,652294.5,6863210.5045,42 rue Dussoubs,ECOLE DE NIVEAU ELEMENTAIRE,DUSSOUBS,Public
5012,Ecole primaire FLORENCE,75108,PARIS,75008,75,650537.5,6864906.8045,4 rue de Florence,ECOLE DE NIVEAU ELEMENTAIRE,FLORENCE,Public
5013,Ecole primaire GODEFROY CAVAIGNAC,75111,PARIS,75011,75,654546.899999999,6861953.6045,35 rue Godefroy Cavaignac,ECOLE DE NIVEAU ELEMENTAIRE,GODEFROY CAVAIGNAC,Public
5014,Ecole primaire JULIEN LACROIX,75120,PARIS,75020,75,654930.899999999,6863446.6045,16 rue Julien Lacroix,ECOLE DE NIVEAU ELEMENTAIRE,JULIEN LACROIX,Public
5015,Ecole primaire LEPIC,75118,PARIS,75018,75,651159.600000001,6865419.6045,62 rue Lepic,ECOLE DE NIVEAU ELEMENTAIRE,LEPIC,Public
5016,Ecole primaire LEVERT,75120,PARIS,75020,75,655229.5,6863844.6045,1 RUE LEVERT,ECOLE DE NIVEAU ELEMENTAIRE,LEVERT,Public
5017,Ecole primaire MONT CENIS,75118,PARIS,75018,75,651761.100000001,6865592.9045,26 rue du Mont Cenis,ECOLE DE NIVEAU ELEMENTAIRE,MONT CENIS,Public
5018,Ecole primaire d'application MURAT,75116,PARIS,75016,75,645418.899999999,6860240.6045,164 boulevard Murat,ECOLE ELEMENTAIRE D APPLICATION,MURAT,Public
5019,Ecole primaire A,75112,PARIS,75012,75,655716.899999999,6860563.7045,56 rue de Picpus,ECOLE DE NIVEAU ELEMENTAIRE,PICPUS EA,Public
5020,Ecole primaire A,75120,PARIS,75020,75,656700.299999997,6863643.2045,8 rue Pierre Foncin,ECOLE DE NIVEAU ELEMENTAIRE,PIERRE FONCIN EA,Public
5021,Ecole primaire A,75112,PARIS,75012,75,655126.799999997,6860810.7045,57 rue de Reuilly,ECOLE DE NIVEAU ELEMENTAIRE,REUILLY EA,Public
5022,Ecole primaire A,75115,PARIS,75015,75,647952.600000001,6860020.5045,10 rue SAINT LAMBERT,ECOLE DE NIVEAU ELEMENTAIRE,ST LAMBERT EA,Public
5023,Ecole primaire AVE MARIA,75104,PARIS,75004,75,653022.0,6861656.1045,22 rue de l'Ave Maria,ECOLE DE NIVEAU ELEMENTAIRE,AVE MARIA,Public
5024,Ecole élémentaire publique,75119,PARIS,75019,75,655608.700000003,6864471.4045,16 rue Eugénie Cotton,ECOLE DE NIVEAU ELEMENTAIRE,EUGENIE COTTON EB,Public
5025,Ecole primaire CARDINAL AMETTE,75115,PARIS,75015,75,648421.200000003,6861440.2045,3 place du Cardinal Amette,ECOLE DE NIVEAU ELEMENTAIRE,CARDINAL AMETTE,Public
5026,Ecole primaire CHAMPIONNET,75118,PARIS,75018,75,651986.799999997,6866392.7045,69 rue Championnet,ECOLE DE NIVEAU ELEMENTAIRE,CHAMPIONNET,Public
5027,Ecole primaire CLIGNANCOURT,75118,PARIS,75018,75,652174.600000001,6865521.0045,61 rue de Clignancourt,ECOLE DE NIVEAU ELEMENTAIRE,CLIGNANCOURT,Public
5028,Ecole primaire DAUMESNIL,75112,PARIS,75012,75,656171.799999997,6859840.2045,253 ter avenue Daumesnil,ECOLE DE NIVEAU ELEMENTAIRE,DAUMESNIL,Public
5029,Ecole primaire NORDMANN,75113,PARIS,75013,75,651785.0,6859502.0045,140 rue Léon Maurice Nordmann,ECOLE DE NIVEAU ELEMENTAIRE,NORDMANN,Public
5030,Ecole maternelle MONT-CENIS F,75118,PARIS,75018,75,651897.299999997,6865984.2045,77 rue du Mont-Cenis,ECOLE MATERNELLE,MONT-CENIS F,Public
5031,Ecole primaire B,75120,PARIS,75020,75,655574.399999999,6863823.0045,22 rue Olivier Métra,ECOLE DE NIVEAU ELEMENTAIRE,OLIVIER METRA EB,Public
5032,Ecole primaire B,75113,PARIS,75013,75,652159.299999997,6858598.8045,7 rue de la Providence,ECOLE DE NIVEAU ELEMENTAIRE,PROVIDENCE EB,Public
5033,Ecole maternelle RICAUT,75113,PARIS,75013,75,653110.799999997,6859041.4045,8 rue Ricaut,ECOLE MATERNELLE,RICAUT,Public
5034,Ecole primaire ST BERNARD,75111,PARIS,75011,75,654569.799999997,6861586.0045,31 rue Saint Bernard,ECOLE DE NIVEAU ELEMENTAIRE,ST BERNARD,Public
5035,Ecole primaire ST CHARLES,75115,PARIS,75015,75,647156.899999999,6860260.7045,195 rue Saint Charles,ECOLE DE NIVEAU ELEMENTAIRE,ST CHARLES,Public
5036,Ecole primaire ST JACQUES P,75105,PARIS,75005,75,651678.399999999,6860589.2045,250 bis rue Saint Jacques,ECOLE DE NIVEAU ELEMENTAIRE,ST JACQUES P,Public
5037,Ecole primaire VICQ D'AZIR,75110,PARIS,75010,75,653832.299999997,6864189.2045,16 rue Vicq d'Azir,ECOLE DE NIVEAU ELEMENTAIRE,VICQ D'AZIR,Public
5038,Ecole primaire B,75115,PARIS,75015,75,649397.299999997,6860108.9045,11 rue Vigée Lebrun,ECOLE DE NIVEAU ELEMENTAIRE,VIGEE LEBRUN EB,Public
5039,Ecole maternelle ANDRE DEL SARTE,75118,PARIS,75018,75,652067.600000001,6865276.5045,11 RUE ANDRE DEL SARTE,ECOLE MATERNELLE,ANDRE DEL SARTE,Public
5040,Ecole maternelle BALARD,75115,PARIS,75015,75,647052.799999997,6859990.9045,95 rue Balard,ECOLE MATERNELLE,BALARD,Public
5041,Ecole maternelle BESSIERES,75117,PARIS,75017,75,650134.5,6866537.8045,90 boulevard Bessières,ECOLE MATERNELLE,BESSIERES,Public
5042,Ecole maternelle BIDASSOA,75120,PARIS,75020,75,655531.299999997,6863058.0045,21 rue de la Bidassoa,ECOLE MATERNELLE,BIDASSOA,Public
5043,Ecole maternelle E. COTTON,75119,PARIS,75019,75,655643.5,6864476.9045,20 rue Eugénie Cotton,ECOLE MATERNELLE,E. COTTON,Public
5044,Ecole maternelle BOUVINES V,75111,PARIS,75011,75,655719.799999997,6861303.4045,6 avenue de Bouvines,ECOLE MATERNELLE,BOUVINES V,Public
5045,Ecole maternelle BROCHANT,75117,PARIS,75017,75,650107.299999997,6865766.9045,28 rue Brochant,ECOLE MATERNELLE,BROCHANT,Public
5046,Ecole maternelle CARDINAL AMETTE A,75115,PARIS,75015,75,648421.200000003,6861440.2045,3 place du Cardinal Amette,ECOLE MATERNELLE,CARDINAL AMETTE A,Public
5047,Ecole maternelle SCHWARTZENBERG,75110,PARIS,75010,75,652587.700000003,6864177.9045,11 rue Léon Schwartzenberg,ECOLE MATERNELLE,SCHWARTZENBERG,Public
5048,Ecole maternelle CHAPON,75103,PARIS,75003,75,652692.600000001,6862814.4045,25 rue Chapon,ECOLE MATERNELLE,CHAPON,Public
5049,Ecole maternelle AUGUSTE PERRET K,75113,PARIS,75013,75,653037.899999999,6858515.1045,11 rue AUGUSTE PERRET,ECOLE MATERNELLE,AUGUSTE PERRET K,Public
5050,Ecole maternelle COURONNES,75120,PARIS,75020,75,655082.700000003,6863551.1045,94 rue des Couronnes,ECOLE MATERNELLE,COURONNES,Public
5051,Ecole maternelle DAUMESNIL S,75112,PARIS,75012,75,656146.399999999,6859854.5045,253 bis avenue Daumesnil,ECOLE MATERNELLE,DAUMESNIL S,Public
5052,Ecole maternelle EBLE C,75107,PARIS,75007,75,649578.899999999,6861213.7045,14 rue Eblé,ECOLE MATERNELLE,EBLE C,Public
5053,Ecole maternelle FAUCONNIER,75104,PARIS,75004,75,653013.0,6861701.5045,4 rue du Fauconnier,ECOLE MATERNELLE,FAUCONNIER,Public
5054,Ecole maternelle GERBERT,75115,PARIS,75015,75,648458.299999997,6860175.4045,6 rue Gerbert,ECOLE MATERNELLE,GERBERT,Public
5055,Ecole maternelle LE VAU,75120,PARIS,75020,75,656820.600000001,6863087.8045,8 rue Le Vau,ECOLE MATERNELLE,LE VAU,Public
5056,Ecole maternelle MOUFFETARD,75105,PARIS,75005,75,652253.399999999,6860635.3045,29 rue Mouffetard,ECOLE MATERNELLE,MOUFFETARD,Public
5057,Ecole maternelle RECOLLETS S,75110,PARIS,75010,75,653114.100000001,6864046.4045,23 passage des Récollets,ECOLE MATERNELLE,RECOLLETS S,Public
5058,Ecole maternelle SERVAN E,75111,PARIS,75011,75,654647.100000001,6862733.7045,54 rue Servan,ECOLE MATERNELLE,SERVAN E,Public
5059,Ecole maternelle SIMON BOLIVAR H,75119,PARIS,75019,75,654325.100000001,6864221.2045,65 avenue Simon Bolivar,ECOLE MATERNELLE,SIMON BOLIVAR H,Public
5060,Ecole maternelle THIONVILLE,75119,PARIS,75019,75,654697.899999999,6865512.3045,6 passage de Thionville,ECOLE MATERNELLE,THIONVILLE,Public
5061,Ecole maternelle SOUZY,75111,PARIS,75011,75,655182.5,6861485.1045,4 cité Souzy,ECOLE MATERNELLE,SOUZY,Public
5062,Ecole maternelle TOMBE ISSOIRE,75114,PARIS,75014,75,651019.799999997,6858875.2045,77 rue de la Tombe Issoire,ECOLE MATERNELLE,TOMBE ISSOIRE,Public
5063,Ecole maternelle VERSAILLES,75116,PARIS,75016,75,646286.799999997,6860485.7045,141 avenue de Versailles,ECOLE MATERNELLE,VERSAILLES,Public
5064,ECOLE PRIMAIRE PUBLIQUE,75116,PARIS,75016,75,647735.399999999,6863136.2045,15 bis rue Saint Didier,ECOLE DE NIVEAU ELEMENTAIRE,ST DIDIER,Public
5065,Ecole Internationale Bilingue Lamartine,75116,PARIS,75016,75,647156.100000001,6863137.9045,123 rue de la Pompe,ECOLE DE NIVEAU ELEMENTAIRE,E.I.B. LAMARTINE,Privé
5066,Ecole maternelle FAIDHERBE,75111,PARIS,75011,75,654794.600000001,6861460.9045,18 rue Faidherbe,ECOLE MATERNELLE,FAIDHERBE,Public
5067,Ecole maternelle ALAIN FOURNIER,75114,PARIS,75014,75,649136.100000001,6858896.5045,Square Alain Fournier,ECOLE MATERNELLE,ALAIN FOURNIER,Public
5068,Ecole maternelle GLACIERE D,75113,PARIS,75013,75,651780.799999997,6858999.3045,100 RUE DE LA GLACIERE,ECOLE MATERNELLE,GLACIERE D,Public
5069,Ecole primaire ETIENNE MARCEL,75102,PARIS,75002,75,652175.399999999,6862881.3045,20 rue Etienne Marcel,ECOLE DE NIVEAU ELEMENTAIRE,ETIENNE MARCEL,Public
5070,Ecole maternelle POISSY,75105,PARIS,75005,75,652467.0,6861144.1045,27 rue de Poissy,ECOLE MATERNELLE,POISSY,Public
5071,Ecole maternelle PERLE,75103,PARIS,75003,75,653148.799999997,6862355.3045,7 rue de la Perle,ECOLE MATERNELLE,PERLE,Public
5072,Ecole maternelle RICHARD LENOIR,75111,PARIS,75011,75,653774.0,6861961.4045,13 boulevard Richard Lenoir,ECOLE MATERNELLE,RICHARD LENOIR,Public
5402,Ecole maternelle CEPRE,75115,PARIS,75015,75,648896.899999999,6860949.5045,13 rue Cépré,ECOLE MATERNELLE,CEPRE,Public
5403,Ecole maternelle CHAT.DES RENTIERS G,75113,PARIS,75013,75,653546.100000001,6858874.3045,103 rue DU CHATEAU DES RENTIERS,ECOLE MATERNELLE,CHAT.DES RENTIERS G,Public
5404,Ecole maternelle JACQUIER,75114,PARIS,75014,75,649859.799999997,6859097.1045,23 rue Jacquier,ECOLE MATERNELLE,JACQUIER,Public
5405,Ecole maternelle TANDOU P,75119,PARIS,75019,75,654579.700000003,6865339.1045,22 rue Tandou,ECOLE MATERNELLE,TANDOU P,Public
5406,Ecole maternelle BOIS,75119,PARIS,75019,75,655687.600000001,6864350.2045,2 rue des Bois,ECOLE MATERNELLE,BOIS,Public
5407,Ecole primaire TITON,75111,PARIS,75011,75,654978.200000003,6861464.3045,14 rue Titon,ECOLE DE NIVEAU ELEMENTAIRE,TITON,Public
5408,Ecole primaire PORTE BRANCION N,75115,PARIS,75015,75,648700.700000003,6858809.0045,5 avenue de la Porte Brancion,ECOLE DE NIVEAU ELEMENTAIRE,PORTE BRANCION N,Public
5409,Ecole primaire CLOS D,75120,PARIS,75020,75,656494.700000003,6862072.6045,18 rue du Clos,ECOLE DE NIVEAU ELEMENTAIRE,CLOS D,Public
5410,Ecole maternelle EMERIAU W,75115,PARIS,75015,75,647742.299999997,6861490.7045,16 rue Emeriau,ECOLE MATERNELLE,EMERIAU W,Public
5411,Ecole maternelle LAHIRE,75113,PARIS,75013,75,653491.600000001,6859030.8045,13 rue Lahire,ECOLE MATERNELLE,LAHIRE,Public
5412,Ecole maternelle CHAT.DES RENTIERS,75113,PARIS,75013,75,653758.299999997,6858437.3045,31 rue Château des Rentiers,ECOLE MATERNELLE,CHAT.DES RENTIERS,Public
5413,Ecole maternelle d'application ERLANGER,75116,PARIS,75016,75,645663.5,6860708.9045,58 rue Erlanger,ECOLE MATERNELLE D APPLICATION,ERLANGER,Public
5414,Ecole maternelle BARBANEGRE,75119,PARIS,75019,75,654783.399999999,6865987.7045,8 rue Barbanègre,ECOLE MATERNELLE,BARBANEGRE,Public
5415,Ecole primaire d'application PARC DES PRINCES W,75116,PARIS,75016,75,645295.100000001,6860354.7045,23 avenue du Parc des Princes,ECOLE ELEMENTAIRE D APPLICATION,PARC DES PRINCES W,Public
5416,Ecole primaire publique,75116,PARIS,75016,75,646903.700000003,6861504.5045,18 rue Gros,ECOLE DE NIVEAU ELEMENTAIRE,GROS,Public
5417,Ecole maternelle PATAY,75113,PARIS,75013,75,654155.899999999,6858512.7045,20 rue de Patay,ECOLE MATERNELLE,PATAY,Public
5418,Ecole primaire MONTEMPOIVRE,75112,PARIS,75012,75,656476.200000003,6860173.0045,16 rue Montempoivre,ECOLE DE NIVEAU ELEMENTAIRE,MONTEMPOIVRE,Public
5419,Ecole primaire EVANGILE,75118,PARIS,75018,75,653483.600000001,6866225.6045,33 rue de l'Evangile,ECOLE DE NIVEAU ELEMENTAIRE,EVANGILE,Public
5420,Ecole maternelle POMMARD N,75112,PARIS,75012,75,654770.299999997,6859777.8045,33 rue Pommard,ECOLE MATERNELLE,POMMARD N,Public
5421,Ecole maternelle publique,75119,PARIS,75019,75,653894.799999997,6864673.8045,11 CITÉ LEPAGE,ECOLE MATERNELLE,LEPAGE,Public
5422,Ecole maternelle SEPTIEME ART,75119,PARIS,75019,75,655118.799999997,6864407.8045,2 cours du 7ème Art,ECOLE MATERNELLE,SEPTIEME ART,Public
5423,Ecole Primaire Publique,75117,PARIS,75017,75,649008.399999999,6865885.0045,5 rue Marguerite Long,ECOLE DE NIVEAU ELEMENTAIRE,MARGUERITE LONG,Public
5424,Ecole maternelle BUFFAULT V,75109,PARIS,75009,75,651777.0,6864253.0045,34 rue Buffault,ECOLE MATERNELLE,BUFFAULT V,Public
5425,Ecole primaire SIMPLON,75118,PARIS,75018,75,652437.600000001,6866156.5045,14 rue du Simplon,ECOLE DE NIVEAU ELEMENTAIRE,SIMPLON,Public
5426,Ecole primaire privée Alliance Rachi,75117,PARIS,75017,75,650330.399999999,6866792.4045,2 rue Emile Borel,ECOLE DE NIVEAU ELEMENTAIRE,ALLIANCE RACHI,Privé
5427,Ecole élémentaire privée Ecole Ejm,75117,PARIS,75017,75,650372.700000003,6866347.4045,19 rue Bacon,ECOLE DE NIVEAU ELEMENTAIRE,ECOLE EJM,Privé
5428,Ecole élémentaire TOUR D'AUVERGNE,75109,PARIS,75009,75,651661.399999999,6864613.4045,45 rue de la Tour d'Auvergne,ECOLE DE NIVEAU ELEMENTAIRE,TOUR D'AUVERGNE,Public
5429,Ecole élémentaire publique Clichy,75109,PARIS,75009,75,650894.0,6864398.5045,10 RUE DE CLICHY,ECOLE DE NIVEAU ELEMENTAIRE,CLICHY,Public
5575,Ecole Primaire publique Cesbron,75117,PARIS,75017,75,649719.5,6866158.5045,1 rue CESBRON,ECOLE DE NIVEAU ELEMENTAIRE,CESBRON,Public
5576,Ecole primaire privée Sainte Clotilde,75107,PARIS,75007,75,650353.899999999,6861940.8045,77 rue de Grenelle,ECOLE DE NIVEAU ELEMENTAIRE,SAINTE-CLOTILDE,Privé
5577,Ecole primaire privée Bossuet-Notre-Dame,75110,PARIS,75010,75,652378.5,6864012.5045,56 rue d'Hauteville,ECOLE DE NIVEAU ELEMENTAIRE,BOSSUET-NOTRE-DAME,Privé
5578,Ecole primaire privée Saint-Joseph,75111,PARIS,75011,75,654098.200000003,6863428.9045,154 rue Saint Maur,ECOLE DE NIVEAU ELEMENTAIRE,SAINT-JOSEPH,Privé
5579,Ecole primaire privée Saint Vincent de Paul,75110,PARIS,75010,75,652383.600000001,6864523.1045,6 rue de Rocroy,ECOLE DE NIVEAU ELEMENTAIRE,SAINT-VINCENT DE PAUL,Privé
5580,Ecole primaire privée Fénelon-Sainte Marie,75108,PARIS,75008,75,650152.299999997,6864289.6045,7 rue de la Bienfaisance,ECOLE DE NIVEAU ELEMENTAIRE,FENELON SAINTE-MARIE,Privé
5581,Ecole primaire privée Saint-Esprit,75112,PARIS,75012,75,655596.0,6859664.1045,56 rue des Meuniers,ECOLE DE NIVEAU ELEMENTAIRE,SAINT-ESPRIT,Privé
5582,Ecole primaire privée Le Sacré-Coeur,75114,PARIS,75014,75,650570.200000003,6859541.2045,29 rue Gassendi,ECOLE DE NIVEAU ELEMENTAIRE,LE SACRE-COEUR,Privé
5583,Ecole primaire privée Pascal,75116,PARIS,75016,75,646611.399999999,6863248.2045,33 boulevard Lannes,ECOLE DE NIVEAU ELEMENTAIRE,PASCAL,Privé
5584,Ecole primaire privée Notre-Dame des Oiseaux,75116,PARIS,75016,75,645794.600000001,6860968.7045,21 rue Erlanger,ECOLE DE NIVEAU ELEMENTAIRE,NOTRE-DAME DES OISEAUX,Privé
5585,Ecole primaire privée Saint Jean de Passy,75116,PARIS,75016,75,647054.899999999,6861845.7045,72 rue Raynouard,ECOLE DE NIVEAU ELEMENTAIRE,SAINT-JEAN DE PASSY,Privé
5586,Ecole primaire AMPERE C,75117,PARIS,75017,75,649029.100000001,6865258.0045,18 rue Ampère,ECOLE DE NIVEAU ELEMENTAIRE,AMPERE C,Public
5587,Ecole primaire CAMBON,75101,PARIS,75001,75,650620.0,6863330.1045,28 rue Cambon,ECOLE DE NIVEAU ELEMENTAIRE,CAMBON,Public
5588,Ecole primaire GENERAL CAMOU,75107,PARIS,75007,75,648630.5,6862322.6045,1 RUE DU GENERAL CAMOU,ECOLE DE NIVEAU ELEMENTAIRE,GENERAL CAMOU,Public
5589,Ecole primaire CHOMEL,75107,PARIS,75007,75,650509.0,6861559.2045,8 rue Chomel,ECOLE DE NIVEAU ELEMENTAIRE,CHOMEL,Public
5590,Ecole primaire DUPLEIX,75115,PARIS,75015,75,648428.100000001,6861500.7045,21 rue Dupleix,ECOLE DE NIVEAU ELEMENTAIRE,DUPLEIX,Public
5591,Ecole primaire FONDARY,75115,PARIS,75015,75,648061.299999997,6861162.3045,12 rue Fondary,ECOLE DE NIVEAU ELEMENTAIRE,FONDARY,Public
5592,Ecole primaire A,75113,PARIS,75013,75,653560.200000003,6859044.9045,33 place Jeanne d'Arc,ECOLE DE NIVEAU ELEMENTAIRE,JEANNE D'ARC EA,Public
5593,Ecole primaire LEGENDRE,75117,PARIS,75017,75,649837.5,6865243.1045,49 rue Legendre,ECOLE DE NIVEAU ELEMENTAIRE,LEGENDRE,Public
5594,Ecole primaire PIERRE LAROUSSE,75114,PARIS,75014,75,649654.5,6859001.4045,28 rue Pierre Larousse,ECOLE DE NIVEAU ELEMENTAIRE,PIERRE LAROUSSE,Public
5595,Ecole primaire A,75120,PARIS,75020,75,655990.600000001,6861273.9045,11 RUE DE LA PLAINE,ECOLE DE NIVEAU ELEMENTAIRE,PLAINE EA,Public
5596,Ecole primaire A,75120,PARIS,75020,75,655611.399999999,6863436.3045,293 rue des Pyrénées,ECOLE DE NIVEAU ELEMENTAIRE,PYRENEES EA,Public
5597,Ecole élémentaire RICHOMME N,75118,PARIS,75018,75,652491.200000003,6865348.7045,9 rue Richomme,ECOLE DE NIVEAU ELEMENTAIRE,RICHOMME N,Public
5598,Ecole primaire A,75119,PARIS,75019,75,656213.600000001,6864320.8045,57 rue de Romainville,ECOLE DE NIVEAU ELEMENTAIRE,ROMAINVILLE EA,Public
